,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
2403,Cc1c(N(C)C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015539,4.2,-4.889410289700751,1.9041743682841634,2.361160995195026,-5.966576244513051,0.9694159123539814,0.3424226808222063,0.07554696139253074,,=,=,=,=,=,=,=,=,,FUIMWZAERCAAFI-UHFFFAOYSA-N
2404,Cn1c(-c2cccc(OCCN3CCCCC3)c2)nc2ccncc21,E-0015540,1.5,-3.5816987086802548,1.3710678622717363,2.7859701251320095,-4.821886747685368,0.3996737214810381,,,,=,=,=,=,=,=,,,,KLJZDDJWJNYPTM-UHFFFAOYSA-N
2405,Cc1c(N)c(-c2ccc(OCCN3CCCCC3(C)C)cc2)cc2cnccc12,E-0015541,2.7,-3.6478174818886377,1.8536982117761744,2.1889284837608534,-5.675717544702307,0.4742162640762552,,,,=,=,=,=,=,=,,,,JNFXMUKVKYIKKU-UHFFFAOYSA-N
2406,Cc1c(N)c(-c2c(F)cc(OCCN3CCCCC3)cc2F)cc2cnccc12,E-0015542,2.8,-3.596879478824182,1.507855871695831,2.141136090120739,-5.657577319177793,0.4623979978989561,0.6434526764861874,0.6138418218760692,,=,=,=,=,=,=,=,=,,QRNAZZCRJQPMEM-UHFFFAOYSA-N
2407,Fc1cc(Nc2nccc(-c3ccnnc3)n2)c(Cl)cc1CN1CCOCC1,E-0015543,2.5,-4.568636235841013,1.3654879848908996,2.2893659515200318,-4.556580538217182,0.3384564936046048,,,,=,=,=,=,=,=,,,,TVCOGZQRAZHXQN-UHFFFAOYSA-N
2408,Fc1cc(Nc2nccc(-c3ccnnc3)n2)cc(F)c1CN1CCOCC1,E-0015544,2.3,-4.707743928643524,1.541579243946581,2.2528530309798933,-4.602581457648652,0.3364597338485295,,,,=,=,=,=,=,=,,,,MXBFNNTUVDIQSE-UHFFFAOYSA-N
2409,Cc1c(N)c(-c2ccc(OC[C@H]3CCCCN3C)cc2)cc2cnccc12,E-0015546,2.4,-3.596879478824182,1.4487063199050798,2.132899769944483,-5.714442690992226,0.5502283530550941,1.2405492482825997,0.7041505168397991,,=,=,=,=,=,=,=,=,,XTYKKFWXAOIJES-LJQANCHMSA-N
2410,Cc1c(N)c(-c2ccc(OC[C@@H]3CCCCN3C)cc2)cc2cnccc12,E-0015547,2.5,-3.6595558851598815,1.4742162640762553,2.1172712956557644,-5.714442690992226,0.5932860670204573,,,,=,=,=,=,=,=,,,,XTYKKFWXAOIJES-IBGZPJMESA-N
2411,CC(=O)N1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)CC1,E-0015548,2.5,-3.619788758288394,1.7267272090265722,2.286231854028553,-5.163675884293248,0.5921767573958668,,,,=,=,=,=,=,=,,,,MVYFPBMANHVYJQ-UHFFFAOYSA-N
2412,Cc1c(N)c(-c2ccc(OCCN3CCCOCC3)cc2)cc2cnccc12,E-0015549,2.7,-3.575118363368933,1.8286598965353198,2.4258601450778405,-5.777283528852417,0.5658478186735176,,,,=,=,=,=,=,=,,,,KTEYYEPMMMOOMX-UHFFFAOYSA-N
2413,CCN(CC)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015550,2.1,-3.6270879970298933,1.3856062735983121,2.3010299956639813,-5.723538195826756,0.534026106056135,1.1818435879447726,0.857935264719429,,=,=,=,=,=,=,=,=,,CWILYYLUDIIHIE-UHFFFAOYSA-N
2414,Cc1c(N)c(-c2ccc(OCCN(C)C3CCCCC3)cc2)cc2cnccc12,E-0015551,3.2,-3.623423042943488,2.039017321997412,2.462996612028056,-5.943095148663527,0.7641761323903307,,,,=,=,=,=,=,=,,,,KKRWEPGHNRQEFU-UHFFFAOYSA-N
2415,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCCC3)cc2)cc2cnccc12,E-0015552,2.1,-3.616184634019569,1.4668676203541096,2.1319392952104246,-5.732828271596986,0.7201593034059569,1.3053513694466237,0.7909884750888159,,=,=,=,=,=,=,=,=,,YAQBKOPQSDDMFL-INIZCTEOSA-N
2416,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCCC3)cc2)cc2cnccc12,E-0015553,2.1,-3.600326278518962,1.3579348470004537,1.9818186071706636,-5.6777807052660805,0.5740312677277188,1.3324384599156054,0.8027737252919757,,=,=,=,=,=,=,=,=,,YAQBKOPQSDDMFL-MRXNPFEDSA-N
2417,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)cc2cnccc12,E-0015554,3.2,-3.570247719997592,2.0056094453602804,2.5630061870617937,-5.54515513999149,0.4424797690644486,,,,=,=,=,=,=,=,,,,LXDHZBUEKVEBSN-MRXNPFEDSA-N
2418,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)cc2cnccc12,E-0015555,3.2,-3.5900668766687054,1.8998205024270962,2.6466977312993345,-5.473660722610156,0.403120521175818,,,,=,=,=,=,=,=,,,,LXDHZBUEKVEBSN-INIZCTEOSA-N
2419,CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015556,2.1,-3.543633966870957,1.2430380486862944,2.403977963669355,-5.430626090384954,0.4082399653118496,1.212187604403958,0.8350561017201162,,=,=,=,=,=,=,=,=,,SQGJICQJBOLWMI-UHFFFAOYSA-N
2420,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cn2)cc2cnccc12,E-0015557,2.2,-3.54821356447571,1.0934216851622351,2.13640344813399,-5.525783735923745,0.3996737214810381,,,,=,=,=,=,=,=,,,,WVBVLPPZXZVPQP-UHFFFAOYSA-N
2421,Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0015558,2.4,-3.593459819566045,0.8129133566428556,2.343605508104172,-4.656591406196143,0.3010299956639812,1.0644579892269184,0.6190933306267428,,=,=,=,=,=,=,=,=,,ZYUWPIFKFAKEOF-UHFFFAOYSA-N
2422,Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1,E-0015559,3.4,-3.669586226650809,0.8750612633917001,2.773347541980823,-5.2076083105017466,0.33041377334919075,,,,=,=,=,=,=,=,,,,YERTZEOHUPEPJH-UHFFFAOYSA-N
2423,c1cc(-c2ccc3cncn3c2)ccc1OCCN1CC2(COC2)C1,E-0015560,2.0,-3.6289321377282637,1.462397997898956,1.9680157139936418,-4.690795820329592,0.2576785748691845,,,,=,=,=,=,=,=,,,,QCNQMJDLHNUKGQ-UHFFFAOYSA-N
2424,CN(C)Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015561,1.9,-3.5654310959658013,1.2833012287035497,2.521007252408604,,,,,,=,=,=,=,,,,,,BWSFBOVVYRFPTI-FAQVEIGNSA-N
2425,N#Cc1ncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cn1,E-0015562,2.3,-5.474955192963154,1.24551266781415,1.9854264740830017,,,,,,=,=,=,=,,,,,,HDMUCYJYHZCHSA-DBWKPXFBSA-N
2426,Clc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cnn1,E-0015563,2.2,-4.0467236633326955,1.3283796034387378,2.197831693328903,,,,,,=,=,=,=,,,,,,XNSAWCHXXVBOSZ-KSPBDQMDSA-N
2427,N#Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015564,3.9,-5.253365801062421,0.8864907251724818,2.302330928684399,,,,,,=,=,=,=,,,,,,FTLPOTFALGVFJU-VTEUUUEMSA-N
2428,O=C(c1n[nH]c2cnc(Cl)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015565,3.8,-5.7361273231347765,1.4533183400470377,1.8698182079793282,,,,,,=,=,=,=,,,,,,YOVPMVNTIXYKEO-XGISUXEOSA-N
2429,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ncc4ccccc4n2)C3)c1,E-0015566,3.9,-4.20342566678957,2.161368002234975,3.2596655387296725,,,,,,=,=,=,=,,,,,,KDPGEXWJHQPOIJ-VPTLXERWSA-N
2430,O=c1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2[nH]1,E-0015567,2.8,-4.492144128304169,1.8709888137605752,2.944383957640844,,,,,,=,=,=,=,,,,,,XFOGUYUMYIMGJI-SLAYPKMVSA-N
2431,O=c1[nH]cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,E-0015568,4.6,-5.910094888560602,1.5118833609788744,2.658106835506393,,,,,,=,<,=,=,,,,,,ZSJBTJFHJVRSKU-USGNIVHTSA-N
2432,O=c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc2[nH]1,E-0015569,4.4,-5.930701987884471,1.6937269489236468,2.7052648623174043,,,,,,=,=,=,=,,,,,,KYDMYIOYINJTJG-YEZVWNJWSA-N
2433,O=c1[nH]c2ccccc2cc1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015570,4.2,-5.879097182385473,1.469822015978163,2.827756862978617,,,,,,=,=,=,=,,,,,,KOPIXSRWLNAUAB-VPTLXERWSA-N
2434,O=C(c1n[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015571,2.6,-5.794524963259109,0.9395192526186185,2.5810389487721674,-4.843148098929989,0.4329692908744057,,,,=,=,=,=,=,=,,,,NOHNLBPZOYCCMV-DBWKPXFBSA-N
2435,O=c1[nH]nc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,E-0015572,4.2,-5.844056982028163,1.7589118923979734,3.0979857299847837,,,,,,=,=,=,=,,,,,,PZEHBESRIIRSLZ-VTEUUUEMSA-N
2436,O=C(N[C@H]1CC[C@H](Oc2cncc(Cl)c2)CC1)c1n[nH]c2cccnc12,E-0015573,3.1,-4.931814138253839,1.08278537031645,1.5820633629117087,-4.910094888560602,0.4132997640812518,,,,=,=,=,=,=,=,,,,PYJQCQVPJGIFIY-JOCQHMNTSA-N
2437,O=C(Nc1ccc(Oc2cncc(Cl)c2)cc1F)c1n[nH]c2cccnc12,E-0015574,4.0,-5.817585347565446,1.2576785748691846,1.5854607295085006,,,,,,=,=,=,=,,,,,,XHAGVASJQDPFOR-UHFFFAOYSA-N
2438,CCOc1cc2[nH]c3nn(CCCN4CCCCC4)c(=O)cc3c2cn1,E-0015575,0.8,-3.5917600346881504,1.2380461031287955,1.3263358609287514,-5.260427655549908,0.9365137424788933,1.8095597146352678,1.5743785644130823,,=,=,=,=,=,=,=,=,,FYYVUKFRLFXEFY-UHFFFAOYSA-N
2439,CC(=O)NCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0015595,2.0,-3.5128616245228135,0.9344984512435677,2.6860102913152857,-4.639028116274064,0.3521825181113625,,,,=,=,=,=,=,=,,,,RPHBEZACSYRGMX-UHFFFAOYSA-N
2440,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1N,E-0015597,2.8,-3.555955204081924,1.1238516409670858,2.68556261115823,-5.080398976215889,0.35602585719312274,,,,=,=,=,=,=,=,,,,YRPMPZCLJNOXML-UHFFFAOYSA-N
2441,Cc1c(N)c(-c2ccc(NC(=O)CCN(C)C)cc2)cc2cnccc12,E-0015599,1.5,-3.549750891680639,1.0,2.050379756261458,-5.413412695328245,0.8182258936139555,,,,=,=,=,=,=,=,,,,JJFGMBZNPFKJQB-UHFFFAOYSA-N
2442,NC(=O)Cc1ccc(F)c(Nc2nccc(-c3cccnc3)n2)c1,E-0015600,1.8,-4.195179321278838,1.9237619608287002,2.2422929049829308,-4.6020599913279625,0.4329692908744057,,,,=,=,=,=,=,=,,,,VLNUPHUSJFXFIO-UHFFFAOYSA-N
2443,CC#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015601,4.3,-5.527243550682788,1.2671717284030137,2.2550311633455515,-5.966576244513051,0.7126497016272114,,,,=,=,=,=,=,=,,,,SELHENOLDBZWTR-UHFFFAOYSA-N
2444,Cc1c(N)c(-c2ccc(OC[C@H]3CCCN3C)cc2)cc2cnccc12,E-0015602,2.2,-3.5654310959658013,1.1430148002540952,2.1908917169221698,-5.559090917934783,0.49692964807321494,,,,=,=,=,=,=,=,,,,PXIULWJCZPUDHG-GOSISDBHSA-N
2445,Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCOCC3)cc2)cc2cnccc12,E-0015605,3.2,-3.612610173661271,1.9498777040368747,2.6513749439130434,-5.359518563029578,0.3364597338485295,,,,=,=,=,=,=,=,,,,FKFOJZABPUOMNK-MRXNPFEDSA-N
2446,C(#CC1CC1)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015606,4.4,-5.871277715661574,1.14921911265538,2.0038911662369103,-5.991399828238082,0.7160033436347992,,,,=,=,=,=,=,=,,,,CQCDXSPICZMZGJ-UHFFFAOYSA-N
2447,N#Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1,E-0015607,2.3,-4.473660722610156,0.9637878273455552,1.7664128471123994,-4.7251496799833355,0.3344537511509309,,,,=,=,=,=,=,=,,,,YKFGMEKMQYZTLD-UHFFFAOYSA-N
2448,Cc1c(N)c(-c2ccc(O[C@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,E-0015608,2.3,-3.593459819566045,1.657055852857104,2.40705081480425,-5.651695136951839,0.6354837468149122,,,,=,=,=,=,=,=,,,,QONNFZSAFODURQ-FQEVSTJZSA-N
2449,Cc1c(N)c(-c2ccc(O[C@@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,E-0015609,2.4,-3.593459819566045,1.5378190950732742,2.184975190698261,-5.636388020107856,0.4712917110589386,1.235528446907549,0.6803355134145632,,=,=,=,=,=,=,=,=,,QONNFZSAFODURQ-HXUWFJFHSA-N
2450,Cc1c(N)c(-c2ccc(OCCN3CCC[C@@H](C)C3)cc2)cc2cnccc12,E-0015610,2.9,-3.596879478824182,1.8175653695597809,2.1280760126687155,-5.623423042943488,0.32633586092875144,,,,=,=,=,=,=,=,,,,JVNXYRZVKOPSLV-QGZVFWFLSA-N
2451,Cc1c(N)c(-c2ccc(OCCN3CCC[C@H](C)C3)cc2)cc2cnccc12,E-0015611,2.9,-3.5900668766687054,1.866287339084195,2.3126004392612596,-5.772113295386326,0.41995574848975786,,,,=,=,=,=,=,=,,,,JVNXYRZVKOPSLV-KRWDZBQOSA-N
2452,CCN1CC[C@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015612,1.9,-3.6861327796308467,1.5403294747908738,2.496652939250918,-5.651695136951839,0.5865873046717549,,,,=,=,=,=,=,=,,,,JILHXKHQNBIYJB-IBGZPJMESA-N
2453,CCN1CC[C@@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015613,2.2,-3.640164517660112,1.5378190950732742,2.4089180208467798,-5.826813731587726,0.46982201597816303,1.146128035678238,0.7395723444500919,,=,=,=,=,=,=,=,=,,JILHXKHQNBIYJB-LJQANCHMSA-N
2454,Cc1c(N)c(-c2ccc(OC[C@@H]3COCCN3C)cc2)cc2cnccc12,E-0015614,2.8,-3.555955204081924,1.857935264719429,2.461348433647983,-5.413412695328245,0.45024910831936116,,,,=,=,=,=,=,=,,,,LEUTWKWYWURYQC-SFHVURJKSA-N
2455,Cc1c(N)c(-c2ccc(OC[C@H]3COCCN3C)cc2)cc2cnccc12,E-0015615,2.9,-3.5917600346881504,2.2000292665537704,2.486288760960566,-5.467245621007502,0.3926969532596657,,,,=,=,=,=,=,=,,,,LEUTWKWYWURYQC-GOSISDBHSA-N
2456,Cc1c(N)c(-c2ccc(CCN3CCC3)cc2)cc2cnccc12,E-0015616,1.5,-3.5654310959658013,0.8450980400142568,2.1055101847699738,-5.324221658325915,0.41830129131974547,,,,=,=,=,=,=,=,,,,CPEGWRJNKGPNAD-UHFFFAOYSA-N
2457,Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015617,3.5,-3.58838029403677,1.2227164711475833,2.9523564773237907,-5.485452247339714,0.424881636631067,,,,=,=,=,=,=,=,,,,PZGOPXWIMVLYQJ-UHFFFAOYSA-N
2458,Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015618,3.4,-3.54515513999149,1.5490032620257879,2.66162340922923,-4.9344202852715515,0.24551266781414982,0.6989700043360189,0.40993312333129456,,=,=,=,=,=,=,=,=,,ZOSXEPVLHFLTJL-UHFFFAOYSA-N
2459,Fc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,E-0015619,3.1,-3.562249437179612,1.507855871695831,2.3827372657613304,-4.775208043507319,0.23299611039215382,,,,=,=,=,=,=,=,,,,XJKUHMRQAFEQJX-UHFFFAOYSA-N
2460,C[C@@H](c1n[nH]c2cccnc12)N1C[C@@H]2[C@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015620,3.3,-3.543633966870957,2.4983105537896004,3.385463272450526,,,,,,=,=,=,=,,,,,,WVQLWDJANZNOPC-YQNCKWHISA-N
2461,C[C@H](c1n[nH]c2cccnc12)N1C[C@@H]2[C@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015621,3.3,-3.54821356447571,2.5010592622177517,3.463594402187,,,,,,=,=,=,=,,,,,,WVQLWDJANZNOPC-AVUWZVCYSA-N
2462,Cn1cnc2cc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)ccc21,E-0015622,2.6,-3.5199930570428495,1.3443922736851108,2.8989444668665096,,,,,,=,=,=,=,,,,,,GQQKVMKXBUWUTG-YEZVWNJWSA-N
2463,Clc1cnnc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015623,2.6,-3.5734887386354246,1.4014005407815442,2.6280822609906793,,,,,,=,=,=,=,,,,,,WXQIIKAXIHFLMT-KSPBDQMDSA-N
2464,Cc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cnn1,E-0015624,2.0,-3.549750891680639,1.1702617153949575,1.9420080530223132,,,,,,=,=,=,=,,,,,,MCHXKLYBHLFIAZ-HBCWATKFSA-N
2465,COc1cc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015625,5.0,-5.980468315468745,1.3010299956639813,2.5332635167787148,,,,,,=,<,=,=,,,,,,IQXIPVMXSLLYSU-NGVSDPCNSA-N
2466,O=C(c1n[nH]c2ccc(=O)[nH]c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015626,2.6,-4.400116927926312,1.0492180226701815,1.739572344450092,,,,,,=,=,=,=,,,,,,XUNQDUCUKOVGAN-XGISUXEOSA-N
2467,COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015627,3.3,-4.913640169325252,1.2695129442179163,2.437433443797971,,,,,,=,=,=,=,,,,,,PRZXQAFHZZPRKF-SLAYPKMVSA-N
2468,COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015628,4.0,-5.285670240254767,2.5828584622244994,3.321619140247275,,,,,,=,=,=,=,,,,,,IIOFLKQVGRGLHA-NXCRSVRDSA-N
2469,O=c1[nH]ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015629,2.4,-3.5243288116755704,1.8286598965353198,3.054459837239404,,,,,,=,=,=,=,,,,,,AUXAFIXMOKXFPY-KSPBDQMDSA-N
2470,O=C(c1c[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015630,2.8,-5.204119982655925,0.7558748556724915,2.6055205234374688,,,,,,=,=,=,=,,,,,,FLWKZLCCWZIQHK-VTEUUUEMSA-N
2471,O=C(c1cc(=O)[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015631,2.7,-4.591760034688151,0.8633228601204559,2.3265406685165617,,,,,,=,=,=,=,,,,,,AJMKAIAVDXOVNY-GFENJXEQSA-N
2472,O=C(c1cc2ccccc2c(=O)[nH]1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015632,3.3,-5.145086977692144,1.3654879848908996,2.7026889681591335,,,,,,=,=,=,=,,,,,,ZYHOIIVNIDMPNL-YVWYUNDQSA-N
2473,O=c1[nH]c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)cc2ccccc12,E-0015633,4.5,-5.950781977329818,1.530199698203082,3.0358698136955526,,,,,,=,=,=,=,,,,,,NAAFLDKPOVWAMD-VPTLXERWSA-N
2474,O=C(c1nc(=O)[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015634,2.1,-4.85078088734462,0.6334684555795865,2.092018470752797,,,,,,=,=,=,=,,,,,,FKHVDQJWSKAVDL-DBWKPXFBSA-N
2475,O=c1[nH]cc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015635,3.9,-4.688246138944246,1.9614210940664483,3.361066449753942,,,,,,=,=,=,=,,,,,,ZTFGFSXSFAHUFT-VPTLXERWSA-N
2476,O=C(Nc1ccc(Oc2cncc(Cl)c2)cc1)c1n[nH]c2cccnc12,E-0015636,3.7,-5.583359492661719,1.0334237554869496,1.941511432634403,,,,,,=,=,=,=,,,,,,NCLVBHZNYDWWTA-UHFFFAOYSA-N
2477,CC(=O)N1CC(COc2cnn(-c3ccc4ccncc4c3)c2)C1,E-0015637,2.0,-3.530177984021837,0.8920946026904804,3.01632285401379,-4.516698047641833,0.3010299956639812,,,,=,=,=,=,=,=,,,,RBFASCMLOTWCFF-UHFFFAOYSA-N
2478,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,E-0015638,2.4,-3.5361070110140926,1.212187604403958,2.6413749451921253,-4.692076296388119,0.2787536009528289,1.0681858617461617,0.0,,=,=,=,=,=,=,=,<,,HYOUBDDQBLILQX-UHFFFAOYSA-N
2479,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc2c1Br,E-0015639,2.3,-3.563837352959244,1.2041199826559248,2.538824988937904,-4.580870692258024,0.24054924828259971,,,,=,=,=,=,=,=,,,,PRNGURNEUFENQN-UHFFFAOYSA-N
2480,COCC(=O)N(C)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015640,2.0,-3.55129368009492,1.1430148002540952,2.2990712600274095,-4.6067758836387025,0.37106786227173627,,,,=,=,=,=,=,=,,,,WOXLYJZSFHXRCR-UHFFFAOYSA-N
2481,NC(=O)Cc1cc(Nc2nccc(-c3cccnc3)n2)ccc1F,E-0015641,1.8,-4.610833915635467,1.7671558660821804,2.6267508536833932,-4.994390554639719,0.6560982020128319,,,,=,=,=,=,=,=,,,,HGRMLMCLABODAR-UHFFFAOYSA-N
2482,NC(=O)Cc1cc(F)cc(Nc2nccc(-c3cccnc3)n2)c1,E-0015642,2.2,-4.58838029403677,1.7634279935629373,2.5770319856260313,-5.013676222949234,0.7299742856995556,,,,=,=,=,=,=,=,,,,HPPMKRIFOKEMKC-UHFFFAOYSA-N
2483,Cc1c(N)c(-c2ccc(OCCN3CCN(S(C)(=O)=O)CC3)cc2)cc2cnccc12,E-0015643,2.6,-5.2839966563652006,2.100370545117563,2.3666097103924297,-5.196542884351586,0.5132176000679389,,,,=,=,=,=,=,=,,,,IIRCEGYUUIESQL-UHFFFAOYSA-N
2484,CCN1CCC[C@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015644,2.3,-3.5654310959658013,1.3729120029701065,2.1690863574870227,-5.628932137728264,0.5453071164658241,1.1702617153949575,0.7323937598229685,,=,=,=,=,=,=,=,=,,TWRYCTWKZZRFMC-IBGZPJMESA-N
2485,CCN1CCC[C@@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015645,2.3,-3.51427857351842,1.403120521175818,2.1482940974347455,-5.636388020107856,0.5132176000679389,1.2671717284030137,0.7283537820212285,,=,=,=,=,=,=,=,=,,TWRYCTWKZZRFMC-LJQANCHMSA-N
2486,Cc1c(N)c(-c2ccc(OCCN3CCCC[C@H]3C)cc2)cc2cnccc12,E-0015646,2.7,-3.5421181032660076,1.7664128471123994,2.2826221128780624,-5.806875401645539,0.6148972160331346,,,,=,=,=,=,=,=,,,,ROXSPZOQQDFELY-QGZVFWFLSA-N
2487,Cc1c(N)c(-c2ccc(OCCN3CCCC[C@@H]3C)cc2)cc2cnccc12,E-0015647,2.7,-3.543633966870957,1.7626785637274363,2.3560258571931225,-5.79317412396815,0.651278013998144,,,,=,=,=,=,=,=,,,,ROXSPZOQQDFELY-KRWDZBQOSA-N
2488,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cn3)n2)cc(N2CCOCC2)c1,E-0015648,3.4,-4.649751981665837,2.2329961103921536,2.462996612028056,-5.214670164989233,0.45331834004703764,,,,=,=,=,=,=,=,,,,KWOOGDYJWXFCHT-UHFFFAOYSA-N
2489,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)nc3)n2)cc(N2CCOCC2)c1,E-0015649,3.5,-5.083019952679618,1.639486489268586,2.878004470268025,-5.198596289982645,0.45636603312904306,,,,=,=,=,=,=,=,,,,YIAPDSMGKJZVCC-UHFFFAOYSA-N
2490,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3F)n2)cc(N2CCOCC2)c1,E-0015650,3.9,-5.892790030352131,1.3138672203691535,2.377306251068199,-5.448550002027125,0.42651126136457523,,,,=,<,=,=,=,=,,,,OGPDJIGCQMDKIE-UHFFFAOYSA-N
2491,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)c(F)c3)n2)cc(N2CCOCC2)c1,E-0015651,4.2,-5.961379838050298,1.1335389083702174,2.118595365223762,-5.667561540084395,0.3222192947339193,,,,=,<,=,=,=,=,,,,QCSGNZZXNUCCPZ-UHFFFAOYSA-N
2492,Brc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,E-0015653,2.9,-3.5466816599529625,1.3242824552976926,2.6892200372638357,-5.006563769502388,0.292256071356476,,,,=,=,=,=,=,=,,,,AKECBQOXURKRGR-UHFFFAOYSA-N
2493,N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,E-0015654,3.2,-4.4156687756324695,1.7058637122839193,2.7431176252147416,-4.903437561625864,0.2695129442179163,0.47712125471966244,0.47856649559384334,,=,=,=,=,=,=,=,=,,GAMCOSJMGJFRFS-UHFFFAOYSA-N
