Unnamed: 0,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,KSOL,HLM CLint,MLM CLint
,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)C(Cl)(Cl)P(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,PB-003381,7.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,FC(F)(F)c1cccc2c1nnn2CC1CC1,PB-003382,3.08,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=S(=O)(Nc1ccon1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1ccc(F)cc1)CCO2,PB-003383,2.8,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCCN3CCOCC3)ccc2c1,PB-003384,2.9,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCCC3)ccc2c1,PB-003385,2.5,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC[C@@H](C[C@H]1COC(N)=N1)c1ccccc1,PB-003386,1.29,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=S(=O)(c1ccc(F)cc1)N1CCC[C@@H]1c1ccc(F)cc1,PB-003387,3.2,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cc(S(=O)(=O)N2[C@H](CN(C)C)CC[C@@H]2c2ccc(F)cc2)cc(C)c1F,PB-003388,3.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cc(S(=O)(=O)N2CCC[C@@H]2c2ccc(F)cc2)cc(C)c1F,PB-003389,4.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(C)c1cc(COc2cccc(F)c2)nc(-c2ccccn2)n1,PB-003390,3.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC1(CS(C)(=O)=O)CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1,PB-003391,2.9,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,PB-003392,2.85,,,,,,,,,=,,,,,,,,,,,,,,,,,
,C[C@@H]1NC(c2cc(Cl)ccn2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1,PB-003393,3.8,,,,,,,,,=,,,,,,,,,,,,,,,,,
,c1ccc(CN2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,PB-003394,5.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCN[C@@H]1CCC=C(c2ccc(F)cc2)[C@H]1COc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,PB-003395,1.79,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCCCCCCCCc1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,PB-003396,4.74,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1c(CN[C@H]2CC[C@@H](F)C2)nn(CCO)c1-c1cc(F)cc(F)c1,PB-003397,1.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2Cc3ccccc3C2=O)CC1,PB-003398,2.58,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(O)cc3)cc12,PB-003399,3.9,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=C(ON1C(=O)CCC1=O)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,PB-003400,2.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,C[C@@H](Oc1cc2onc(CCC(=O)O)c2cc1Cl)c1ccc(F)cn1,PB-003401,2.47,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNCc1cn(S(=O)(=O)c2cccs2)c(-c2cccnc2F)c1F,PB-003402,0.54,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNCc1cn(S(=O)(=O)c2ccoc2)c(-c2cccnc2F)c1F,PB-003403,0.45,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNCc1cn(S(=O)(=O)c2cccc(F)n2)c(-c2cccnc2F)c1F,PB-003404,0.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,PB-003405,2.89,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4)cn3)CC2)c2cnccc21,PB-003406,2.65,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1nc(-c2csc3ccccc23)n(C2CCC3(CC2)OCCO3)c1Cc1ccc(Cl)cc1,PB-003407,4.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cccc(C)c1CNc1ncnc2c(C)c(C)[nH]c12,PB-003408,2.53,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(=O)Nc1cccc(OCc2cc(C)nc(-c3ccccn3)n2)c1,PB-003409,2.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)CS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,PB-003410,2.2,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Nc1nc(Cc2ccccc2)nc2c1CCNCC2,PB-003411,0.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(C)CCCC1(c2ccc(C(C)(C)C)cc2)COC1,PB-003412,1.7,,,,,,,,,=,,,=,,,,,,,,,,,,,,5.176091259055681
,CNc1nc(Cc2ccccc2)nc2c1CCNCC2,PB-003413,0.2,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O,PB-003414,3.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCN(c5ccccc5)CC4)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O,PB-003415,3.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1cnc2c(C(=O)NCC(F)F)cn(Cc3ncnc(OC)c3C)c2c1,PB-003416,2.8,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1ccc(Nc2ncc3c(n2)n(C2CCCC2)c(=O)n3C)c(C)c1,PB-003417,3.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,c1ccc(N2CCN(CCCCCCN3CCN(c4ccnc5ccccc45)CC3)CC2)cc1,PB-003418,3.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)=CCN(C1=NCCN1)c1c(Br)cccc1Br,PB-003419,-0.14,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Cl)cn4)n(C)c3c2)ccc1/C=C/C(=O)O,PB-003420,3.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Cl)cn4)n(C)c3c2)cnc1/C=C/C(=O)O,PB-003421,2.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)c1cc(C(=O)N2Cc3ccc(NC4CCNCC4)cc3C2)c(O)cc1O,PB-003422,0.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(C)CCc1c[nH]c2ccc(CN3CCNS3(=O)=O)cc12,PB-003423,-0.97,,,,,,,,,=,,,,,,,,,,,,,,,,,
,FC1(F)CN(Cc2cccc3c2CCC3c2ncc[nH]2)C1,PB-003424,2.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(F)cn5)n(C)c4c3)CCCC2)cnc1/C=C/C(=O)O,PB-003425,3.9,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(c2)c(C)c(-c2ccc(F)cn2)n3C2CCCCC2)ccc1/C=C/C(=O)O,PB-003426,3.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(F)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,PB-003427,4.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,PB-003428,4.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Br)cn4)n(C)c3c2)cnc1/C=C/C(=O)O,PB-003429,2.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1csc(Nc2ncnc3ccc(Oc4ccc(F)cc4)cc23)n1,PB-003430,5.8,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cn1ccc(Nc2ncnc3ccc(Oc4ccccn4)cc23)n1,PB-003431,2.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cnc(Nc2ncnc3ccc(Oc4c(F)cccc4S(C)(=O)=O)cc23)cn1,PB-003432,2.5,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)N1CCN(Cc2ccc3[nH]cc(CCN(C)C)c3c2)S1(=O)=O,PB-003433,0.16,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)C(C)(C)N(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,PB-003434,3.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CS(=O)(=O)NC(=O)CCc1cn(-c2ccc(Br)cc2)nc1-c1ccncc1,PB-003435,0.93,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CS(=O)(=O)NC(=O)CCc1cc(-c2ccc(Br)cc2)nn1-c1ccc(Cl)cc1,PB-003436,2.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1ccc2c(NCc3ccco3)nc(NC(C)C)nc2c1,PB-003437,3.61,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)Nc1nc(NCC(F)(F)F)c2ccccc2n1,PB-003438,3.19,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H](CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,PB-003439,2.2,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,PB-003440,1.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,PB-003441,3.095,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cn1cc(-c2ccc3ncc4c(c3c2)n(-c2ccc(C(C)(C)C#N)cc2)c(=O)n4C)cn1,PB-003442,5.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC1CN(C)C(C)c2cc[nH]c21,PB-003443,-0.41,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2F)n(C)n1,PB-003444,2.21,,,,,,,,,=,,,,,,,,,,,,,,,,,
,[O-][S+](CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,PB-003445,2.97,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,PB-003446,3.5,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)NC2CC2)cc([C@H](C)c2ccccc2)n1,PB-003447,4.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc(C(CC#N)c2ccccc2)n1,PB-003448,3.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,PB-003449,4.2,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cc(Cl)cc2c(-c3ccccc3)c(C(=O)O)c(N3CCCCC3)nc12,PB-003450,2.14,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1,PB-003451,2.38,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)NCCC[C@H]2OC[C@H](N)CO2)cc2c1O[C@H](CF)[C@H]2c1ccccc1,PB-003452,2.9,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)NCCC[C@H]2OC[C@H](N)CO2)cc2c1OC[C@H]2c1ccccc1,PB-003453,2.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)Nc2cnn(C)c2)cc2c1OC[C@H]2c1ccccc1,PB-003454,3.5,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@H]2c1ccc(F)cc1,PB-003455,3.8,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)c1cc(C(=O)N[C@H]2CC[C@H](O)CC2)cc2c1OC[C@@]2(C)c1ccccc1,PB-003456,3.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(Nc1ccc2c(c1)CCCC2)C(=O)Nc1ccc(Br)cc1,PB-003457,7.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(Nc1ccc2c(c1)NC(=O)CO2)C(=O)Nc1ccc(Br)cc1,PB-003458,4.2,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1nsc(N2C[C@H]3CC[C@@H](C2)[C@@H]3Nc2nc3c(OC(F)(F)F)cccn3n2)n1,PB-003459,3.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cc(=O)c2c(O)cc(O)c([C@H]3CCN(C)C[C@H]3O)c2o1,PB-003460,-0.55,,,,,,,,,=,,,,,,,,,,,,,,,,,
,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3CNCCCO3)cc2)cc1,PB-003461,1.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,PB-003462,2.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,C[C@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,PB-003463,1.19,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(C)CCCNc1ccc2c(c1)sc1cc(C#N)c3nc4ccccc4n3c12,PB-003464,2.91,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCc1cc(-c2noc(-c3sc(CC)c4c3CCC(C)(C)C4)n2)cc(C)c1OC[C@@H](C)CO,PB-003465,5.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,PB-003466,2.74,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cccc(C)c1OCC(C)N,PB-003467,0.5449999999999999,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=S(=O)(CCCOCCc1ccccn1)CCNCCc1ccc(O)c2nc(O)sc12,PB-003468,0.95,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(CN3CCCC3C)cnc12,PB-003469,3.16,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(C(C)N3CCN(C)CC3)cnc12,PB-003470,2.74,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cn1ncc(NCc2ccccc2)c(Cl)c1=O,PB-003471,3.2,,,,,,,,,=,,,,,,,,,,,,,,,,,
,C#CCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,PB-003472,3.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(C)NC(C)C4)cc32)c(C)c1,PB-003473,0.02,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)(F)CN1[C@@H]2C=CC[C@@]1(c1c(F)cc(/C=C/C(=O)O)cc1F)c1[nH]c3ccccc3c1C2,PB-003474,2.8,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Oc1cc(-n2cccn2)ccc1-c1ccc(OC2CCNCC2(F)F)nn1,PB-003475,2.59,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(C)CC4)c3)c2c1,PB-003476,3.86,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC(C)N1,PB-003477,-1.11,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=C(O)c1cn(-c2ccc(Cl)cc2Cl)c2cc(N3CCNCC3)c(F)cc2c1=O,PB-003478,-0.55,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,PB-003479,2.51,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@H]5CC[C@H](C(N)=O)CC5)c34)CC2)CC1,PB-003480,1.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@@H](C)CC(N)=O)c34)CC2)CC1,PB-003481,1.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)[nH]c12,PB-003482,2.83,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,PB-003483,3.9,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(c1nc2ccc(Cl)cc2s1)C1CCN(CC2=CC[C@H]3C[C@@H]2C3(C)C)CC1,PB-003484,5.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(c1nc2c(Cl)cccc2s1)C1CCN(CC2=CC[C@H]3C[C@@H]2C3(C)C)CC1,PB-003485,5.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC1(C)[C@H]2CC=C(CN3CCC(Nc4nc5ccccc5o4)CC3)[C@@H]1C2,PB-003486,4.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCc1oc(SCc2cc(N3CCOCC3)cc(NCc3cccc(C)n3)n2)nc1C,PB-003487,3.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(N)=O)n1,PB-003488,3.42,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,PB-003489,1.9,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](C#N)C4)c3)n2)cn1,PB-003490,1.8,,,,,,,,,=,,,,,,,,,,,,,,,,,
,C[C@@H]1CN(Cc2ccc(-c3cccnc3C(=O)N3CCC(Nc4ccc(F)cc4)CC3)cc2)C[C@H](C)N1,PB-003491,0.72,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COC(=O)c1ccc(OC)c(OC(=O)c2cc(O)c(OC)cc2CCN(C)C)c1,PB-003492,8.57,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1cc(O)c2c(c1C)C(=O)OCCCCC(=S)N[C@H](c1nc(CN)no1)CSC2,PB-003493,1.85,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1cc(O)c2c(c1Br)C(=O)OCCCCC(=O)N[C@H](c1nc(C)no1)CSC2,PB-003494,2.18,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)N1CCCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,PB-003495,-1.78,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)N1CCC(Oc2ccc3cc(C(=O)N4CCOCC4)ccc3c2)CC1,PB-003496,0.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(=O)Cn1nc(CN[C@H]2CC[C@@H](F)C2)c(C)c1-c1cc(F)cc(F)c1,PB-003497,1.4,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCCN(C2CCC2)CC1,PB-003498,-0.89,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCN(CC)Cc1cccc(-c2cc3c(-c4ccc(C(=O)O)c(C(C)C)c4)ccnc3[nH]2)c1OC,PB-003499,0.74,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1ccc(CN2CCCC2)cc1-c1cc2c(-c3ccc(C(=O)O)c(C(C)C)c3)ccnc2[nH]1,PB-003500,2.43,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1nc(N)nc(N[C@@H](C)c2c(-c3ccccc3)c(=O)n3cc(F)ccc3c2-c2ccc(F)cc2)c1C#N,PB-003501,3.26,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)N1CCN(C(=O)[C@H]2CC23CCN(C2CCOCC2)CC3)CC1,PB-003502,-0.26,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,PB-003503,1.22,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Clc1ccc(C(c2ccccc2)(c2ccc(CN3CCCC3)cc2)n2ccnc2)cc1,PB-003504,3.33,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1noc(-c2ccc3[nH]cc(CCN)c3c2)n1,PB-003505,-0.37,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,PB-003506,3.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc3ccccn23)CC1,PB-003507,2.5,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cn1cncc1C1CCN(C(=O)CCS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,PB-003508,2.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1ncc(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)[nH]1,PB-003509,2.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)OC(=O)N1CCC(Oc2ccnc(N3CCc4cc(S(C)(=O)=O)ccc43)c2)CC1,PB-003510,3.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,PB-003511,2.22,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)[C@@H](CO)NCc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,PB-003512,4.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,PB-003513,-0.45,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)CN1CCOCC1)Cc1ccccc1,PB-003514,3.91,,,,,,,,,=,,,,,,,,,,,,,,,,,
,O=C([O-])Cc1ccccc1Nc1c(Cl)cc(F)cc1Cl,PB-003515,1.27,,,,,,,,,=,,,,,,,,,,,,,,,,,
,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,PB-003516,1.005,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN1CCN(c2nc3ccc(Cl)cc3n3cnnc23)CC1,PB-003517,2.12,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC2CCCN(C)C2)c1,PB-003518,1.56,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CC(=O)N1CCc2cc(Nc3cc(C)nc4nc(N[C@H](C)c5cccc(Cl)c5)nn34)ccc21,PB-003519,4.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,PB-003520,3.6,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)nc2)c1,PB-003521,3.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNCc1cn(S(=O)(=O)c2cccnc2)c(-c2cccnc2F)c1F,PB-003522,0.04,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C4CCOC4)c23)CC1,PB-003523,0.1,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C4CCCOC4)c23)CC1,PB-003524,0.3,,,,,,,,,=,,,,,,,,,,,,,,,,,
,Cc1nnc(C(C)C)n1C1CCN(CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)CC1,PB-003525,1.7,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)C(C)N(CC(c1ccccc1)c1ccccn1)C(=O)c1cc(C)c(=O)n(C)c1,PB-003526,2.5,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)[C@@H](C1CCOCC1)N(CC(c1ccccc1)c1ccccn1)C(=O)c1cc(C)c(=O)n(C)c1,PB-003527,2.85,,,,,,,,,=,,,,,,,,,,,,,,,,,
,CNC(=O)C(C1CCOC1)N(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,PB-003528,4.0,,,,,,,,,=,,,,,,,,,,,,,,,,,
