,SMILES,Molecule Name,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,Murcko Scaffold
10963,CC(C)(C)OC(=O)N1CC=C(c2cn(-c3cccnc3)nn2)CC1,PB-005190,3.0,,,,,,,,,C1=C(c2cn(-c3cccnc3)nn2)CCNC1
10964,CN1C(=O)c2c(nn(Cc3ccc(C(F)(F)F)cc3)c2Nc2ccc(F)cc2)N2C1=N[C@@H]1CCC[C@@H]12,PB-005191,4.57,,,,,,,,,O=C1NC2=NC3CCCC3N2c2nn(Cc3ccccc3)c(Nc3ccccc3)c21
10965,O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1,PB-005192,-0.38,,,,,,,,,O=C(c1ccccc1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1
10966,O=C(c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1)N1CCC1,PB-005193,-0.95,,,,,,,,,O=C(c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1)N1CCC1
10967,O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,PB-005194,1.37,,,,,,,,,O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1
10968,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)c5ccccc5)c4)c(=O)oc3c2C)OC1(C)C,PB-005195,3.63,,,,,,,,,O=C(NCc1cccc(C(=O)Nc2cc3ccc(OC4CCCCO4)cc3oc2=O)c1)c1ccccc1
10969,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,PB-005196,2.37,,,,,,,,,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccc(-c3ccccc3)cc2-c2ccnc(CNCCC3CCNCC3)c2)cc1
10970,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)CCN(C)S(C)(=O)=O)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,PB-005197,2.12,,,,,,,,,O=c1c2cc(-c3ccccc3)sc2n(Cc2ccccc2)c(=O)n1-c1ccccc1
10971,Cc1nc(C(C)C)n([C@@H]2C[C@H]3CC[C@@H](C2)N3CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)n1,PB-005198,2.7,,,,,,,,,O=C(NC(CCN1C2CCC1CC(n1cncn1)C2)c1ccccc1)C1CCCCC1
10972,COc1cc2c(cc1OC)CN(CCCC1CCCc3c(OC)cccc31)CC2,PB-005199,4.33,,,,,,,,,c1ccc2c(c1)CCN(CCCC1CCCc3ccccc31)C2
10973,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,PB-005200,4.9,,,,,,,,,C1CCC2C(C1)CCC1C3CCCC3CCC21
10974,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,PB-005201,4.6,,,,,,,,,O=C(Cn1cccn1)C1CCC2C1CCC1C3CCCCC3CCC12
10975,Cc1cnn(CC(=O)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@](C)(O)CC[C@@H]5[C@H]4CC[C@]23C)c1,PB-005202,5.0,,,,,,,,,O=C(Cn1cccn1)C1CCC2C1CCC1C3CCCCC3CCC12
10976,COc1ccc(-c2cc(=O)[nH]c(=S)n2CCO)c(OC)c1,PB-005203,1.1,,,,,,,,,O=c1cc(-c2ccccc2)[nH]c(=S)[nH]1
10977,COc1ccc(-c2cc(=O)[nH]c(=S)n2CC(N)=O)c(OC)c1,PB-005204,0.59,,,,,,,,,O=c1cc(-c2ccccc2)[nH]c(=S)[nH]1
10978,COc1ccc(Cl)cc1-c1cc(=O)[nH]c(=S)n1CC(N)=O,PB-005205,0.81,,,,,,,,,O=c1cc(-c2ccccc2)[nH]c(=S)[nH]1
10979,Cc1cc(COc2ccc(F)cc2)nc(-c2ccccn2)n1,PB-005206,3.0,,,,,,,,,c1ccc(OCc2ccnc(-c3ccccn3)n2)cc1
10980,Fc1ccc(OCc2cc(OCC3COC3)nc(-c3ccccn3)n2)c(F)c1F,PB-005207,3.7,,,,,,,,,c1ccc(OCc2cc(OCC3COC3)nc(-c3ccccn3)n2)cc1
10981,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N)c1,PB-005208,1.6,,,,,,,,,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2-c2ccncc2)cc1
10982,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1cccnn1,PB-005209,0.7,,,,,,,,,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2-c2cccnn2)cc1
10983,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,PB-005210,-1.0,,,,,,,,,C1=COCCC1
10984,OCCCCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,PB-005211,4.9,,,,,,,,,c1ccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2)cc1
10985,O=S(=O)(CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,PB-005212,3.41,,,,,,,,,c1ccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2)cc1
10986,O=C(CO)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,PB-005213,3.51,,,,,,,,,c1ccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2)cc1
10987,CC(C)(C)c1cc(C(=O)Nc2ccccc2)n(Cc2ccccc2)n1,PB-005214,4.7,,,,,,,,,O=C(Nc1ccccc1)c1ccnn1Cc1ccccc1
10988,COc1ccc(Sc2c(C)n(CC(=O)O)c3ccc(C)cc23)cc1,PB-005215,1.005,,,,,,,,,c1ccc(Sc2c[nH]c3ccccc23)cc1
10989,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,PB-005216,-0.815,,,,,,,,,O=S(=O)(c1ccccc1)c1c[nH]c2ccccc12
10990,CC(O)(C#Cc1cc2c(cc1F)OCCn1cc(C(N)=O)nc1-2)CF,PB-005217,2.1,,,,,,,,,c1ccc2c(c1)OCCn1ccnc1-2
10991,COC(=O)N1CC[C@H](Oc2cccc([C@@H](CC#N)Nc3nc4nc(C)ccc4[nH]3)c2)C1,PB-005218,2.7,,,,,,,,,c1cc(CNc2nc3ncccc3[nH]2)cc(OC2CCNC2)c1
10992,O=C(Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl)Nc1ccccc1Br,PB-005219,2.9,,,,,,,,,O=C(Nc1ccccc1)Nc1ccc(CC(=O)N2CCCC2COc2ccccc2)cc1
10993,COc1ccc2c(n1)CCN(C(=O)C[C@H]1C[C@H](C(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,PB-005220,3.49,,,,,,,,,O=C(Nc1ccc2c(c1)CCC2)C1c2cccnc2CCN1C(=O)CC1CCC1
10994,O=S1(=O)N=C(NCc2ccccc2)c2ccccc21,PB-005221,1.9,,,,,,,,,O=S1(=O)N=C(NCc2ccccc2)c2ccccc21
10995,N=S1(=O)c2ccccc2C(=O)N1Cc1ccccc1,PB-005222,1.8,,,,,,,,,N=S1(=O)c2ccccc2C(=O)N1Cc1ccccc1
10996,CC1(C)CCCN(Cc2ccc3c(c2)OCO3)C1,PB-005223,2.3,,,4.949390006644912,,,,,,c1cc2c(cc1CN1CCCCC1)OCO2
10997,c1cc2c(cc1CN1CCCC3(COC3)C1)OCO2,PB-005224,1.7,,,4.740362689494244,,,,,,c1cc2c(cc1CN1CCCC3(COC3)C1)OCO2
10998,c1cc2c(cc1CN1CCCCC1)OCO2,PB-005225,0.9,,,4.2552725051033065,,,,,,c1cc2c(cc1CN1CCCCC1)OCO2
10999,CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,PB-005226,-0.895,,,,,,,,,c1ccc(Sc2c[nH]c3ccccc23)cc1
11000,CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,PB-005227,0.2,,,,,,,,,c1ccc(Sc2c[nH]c3ccccc23)cc1
11001,CC(C)[C@@H]1NC(=O)C(C)(C)/C=C/c2ccc3ccc(nc3c2)[C@@H](C)OC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,PB-005228,2.7,,,,,,,,,O=C1CC=Cc2ccc3ccc(nc3c2)COC(=O)C2CCCN(N2)C(=O)CNC(=O)CN1
11002,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3c2cc(Cc2ccc(F)cc2)c(=O)n3C)[C@@H](CN2[C@H](C)COC[C@H]2C)CN1,PB-005229,3.2,,,,,,,,,O=C(CN1CCNCC1CN1CCOCC1)N1CCc2[nH]c(=O)c(Cc3ccccc3)cc21
11003,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cc(=O)n(Cc4ccc(F)cc4)cc32)[C@@H](CN2[C@H](C)COC[C@H]2C)CN1,PB-005230,2.4,,,,,,,,,O=C(CN1CCNCC1CN1CCOCC1)N1CCc2cc(=O)n(Cc3ccccc3)cc21
11004,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC1=O,PB-005231,3.24,,,,,,,,,O=C1COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CN1
11005,CCOC(=O)N1CCN(Cc2nc(-c3cccc(Cl)c3)no2)CC1,PB-005232,4.8,,,,,,,,,c1ccc(-c2noc(CN3CCNCC3)n2)cc1
11006,CCCOc1ccc(CNC(=O)[C@H](Cc2c[nH]cn2)NC(=O)CCN)cc1,PB-005233,-1.15,,,,,,,,,O=C(CCc1c[nH]cn1)NCc1ccccc1
11007,NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCc1ccc(OCCCO[N+](=O)[O-])cc1,PB-005234,-1.01,,,,,,,,,O=C(CCc1c[nH]cn1)NCc1ccccc1
11008,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,PB-005235,1.77,,,,,,,,,c1ccc(Cc2cnc3ncncc3c2)cc1
11009,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,PB-005236,-2.17,,,,,,,,,O=c1ncncn1C1CCCO1
11010,CN1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,PB-005237,0.11,,,,,,,,,O=C1Nc2ccccc2N(C(=O)CN2CCNCC2)c2ccccc21
11011,CN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,PB-005238,1.7,,,,,,,,,c1ccc(Nc2nccc(NC3CCCC3)n2)cc1
11012,COc1ccc(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)cc1,PB-005239,2.7,,,,,,,,,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
11013,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(S(C)(=O)=O)cc3)c2)cc1,PB-005240,2.0,,,,,,,,,c1ccc(-c2cncc(-c3ccccc3)c2)cc1
11014,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(F)nc3)c2)cc1,PB-005241,1.1,,,,,,,,,c1ccc(-c2cncc(-c3cccnc3)c2)cc1
11015,C[C@@H](C1CC1)N1Cc2cc(-c3cnc(N)nc3)cc(Cl)c2C1=O,PB-005242,2.6,,,,,,,,,O=C1c2ccc(-c3cncnc3)cc2CN1CC1CC1
11016,CC(=O)Nc1nc(C)c(-c2cc(C)c3c(c2)CN([C@@H](C)C2CC2)C3=O)s1,PB-005243,4.3,,,,,,,,,O=C1c2ccc(-c3cncs3)cc2CN1CC1CC1
11017,COCCS(=O)(=O)Nc1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2,PB-005244,3.5,,,,,,,,,O=C1c2ccc(-c3cncs3)cc2CN1CC1CC1
11018,C[C@@H]1NC(c2cccc(C#N)c2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1,PB-005245,3.6,,,,,,,,,c1ccc(C2=NC(c3ccccc3)(c3cccnc3)CN2)cc1
11019,O=C1CCN1Cc1ccc2c(c1)OCO2,PB-005246,1.1,,,5.278753600952829,,,,,,O=C1CCN1Cc1ccc2c(c1)OCO2
11020,O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,PB-005247,0.1,,,5.079181246047625,,,,,,O=C1CCCN(Cc2ccc3c(c2)OCO3)C1
11021,Cc1nn(C)cc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2C(=O)N(C)C)c1,PB-005248,2.1,,,,,,,,,c1ccc(COc2cncc(-c3cn[nH]c3)c2)cc1
11022,Fc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,PB-005249,3.49,,,,,,,,,c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1
11023,c1ccc(Cn2ccc3c(OC4CCN(Cc5nccs5)CC4)ncnc32)cc1,PB-005250,4.81,,,,,,,,,c1ccc(Cn2ccc3c(OC4CCN(Cc5nccs5)CC4)ncnc32)cc1
11024,Fc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1,PB-005251,3.83,,,,,,,,,c1ccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)cc1
11025,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(C)nc1C,PB-005252,2.55,,,,,,,,,O=C1CN(C(C(=O)N2CCOCC2)c2cccnc2)C(=O)C(C2Cc3ccccc3C2)N1
11026,Cc1ccc2oc(N3CCN4CCC3CC4)nc2n1,PB-005253,0.36,,,,,,,,,c1cnc2nc(N3CCN4CCC3CC4)oc2c1
11027,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O,PB-005254,2.0,,,,,,,,,O=C1c2cc3c(n2CCN1c1cc(-c2c[nH]c(=O)c(Nc4ccc(N5CCN(C6COC6)CC5)cn4)c2)ccn1)CCCC3
11028,CC(=O)N1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,PB-005255,2.9,,,,,,,,,O=C1c2cc3c(n2CCN1c1cc(-c2c[nH]c(=O)c(Nc4ccc(N5CCNCC5)cn4)c2)ccn1)CCC3
11029,Cn1c(=O)n(CCC(C)(C)O)c2cc(Nc3nc(N4CCC(F)(F)CC4)ncc3Cl)ccc21,PB-005256,3.4,,,,,,,,,O=c1[nH]c2ccc(Nc3ccnc(N4CCCCC4)n3)cc2[nH]1
11030,COCC1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)CCC1(F)F,PB-005257,3.5,,,,,,,,,O=c1[nH]c2ccc(Nc3ccnc(N4CCCCC4)n3)cc2[nH]1
11031,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cnccc21,PB-005258,4.44,,,,,,,,,O=C(c1cccc2ccccc12)c1c[nH]c2ccncc12
11032,C/C(=C\C(=O)N1CCc2c(Cl)c(O)c(O)c(Cl)c2C1)c1ccc(C(F)(F)F)nc1,PB-005259,3.5,,,,,,,,,O=C(C=Cc1cccnc1)N1CCc2ccccc2C1
11033,CCOCc1c(C(=O)NCc2cncn2C)cnn1-c1ncc(C)c(-c2cccs2)n1,PB-005260,2.2,,,,,,,,,O=C(NCc1cnc[nH]1)c1cnn(-c2nccc(-c3cccs3)n2)c1
11034,Cc1ccc(C2CC=NN2C(=O)C(C)(C)C)cc1,PB-005261,6.4,,,,,,,,,C1=NNC(c2ccccc2)C1
11035,CS(=O)(=O)c1ccc(N2CCN(C(=O)C(c3ccc(C#N)cc3)c3cccnc3)CC2)cc1,PB-005262,2.4,,,,,,,,,O=C(C(c1ccccc1)c1cccnc1)N1CCN(c2ccccc2)CC1
11036,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)NCC(=O)O,PB-005263,-1.02,,,,,,,,,O=S(=O)(c1ccccc1)N1CCCc2ccccc21
11037,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(C)=O,PB-005264,1.03,,,,,,,,,O=S(=O)(NCc1ccccc1N1CCCCC1)c1ccccc1
11038,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1,PB-005265,1.4,,,,,,,,,O=C(NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2cncs2)cc1)C1CC1
11039,CNCc1cc(-c2cccnc2C#N)n(S(=O)(=O)c2ccccc2)c1,PB-005266,-0.32,,,,,,,,,O=S(=O)(c1ccccc1)n1cccc1-c1cccnc1
11040,CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2cccc(C#N)c2)c1,PB-005267,-0.36,,,,,,,,,O=S(=O)(c1ccccc1)n1cccc1-c1cccnc1
11041,CNCc1cn(S(=O)(=O)c2cccnc2)c(-c2cccnc2F)c1C,PB-005268,-0.4,,,,,,,,,O=S(=O)(c1cccnc1)n1cccc1-c1cccnc1
11042,COc1ccc2ncc(F)c(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2n1,PB-005269,1.38,,,,,,,,,c1cnc2c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)ccnc2c1
11043,NC(=O)[C@@H](CCC(F)(F)F)N(C[C@H]1COCCO1)S(=O)(=O)c1ccc(Cl)cc1,PB-005270,2.75,,,,,,,,,O=S(=O)(NCC1COCCO1)c1ccccc1
11044,NC(=O)[C@@H](CCC(F)(F)F)N(CC1COC1)S(=O)(=O)c1ccc(Cl)cc1,PB-005271,2.5,,,,,,,,,O=S(=O)(NCC1COC1)c1ccccc1
11045,NCCc1c[nH]c2ccc(CCc3nc(N)no3)cc12,PB-005272,-1.51,,,,,,,,,c1noc(CCc2ccc3[nH]ccc3c2)n1
11046,N=C(N)N/N=C/c1c(Cl)cccc1Cl,PB-005273,1.67,,,,,,,,,c1ccccc1
11047,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,PB-005274,1.89,,,,,,,,,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
11048,CC(C)c1c(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],PB-005275,0.83,,,,,,,,,c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1
11049,CNC12CCCCC1CCc1ccc(OC)cc12,PB-005276,1.51,,,,,,,,,c1ccc2c(c1)CCC1CCCCC21
11050,COc1cccc(-c2cc(C(C)=O)ccc2OCc2ccccn2)c1,PB-005277,5.4,,,,,,,,,c1ccc(-c2ccccc2OCc2ccccn2)cc1
11051,COc1ccc(-c2c(C)cccc2OCc2ccccn2)cc1,PB-005278,6.7,,,,,,,,,c1ccc(-c2ccccc2OCc2ccccn2)cc1
11052,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,PB-005279,-4.5,,,,,,,,,c1ccc(N=Nc2ccccc2)cc1
11053,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,PB-005280,2.8,,,,,,,,,c1ccc(-c2cc3ccccc3[nH]2)cc1
11054,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)(C(C)C)C1,PB-005281,0.5,,,,,,,,,O=C(C1CCC(NC2CCOCC2)C1)N1CCN(c2cccnn2)CC1
11055,CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,PB-005282,2.6,,,,,,,,,O=P(Nc1cccnc1)(c1ccccc1)c1ccccc1
11056,CNC(=O)c1cc2cccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c2[nH]1,PB-005283,4.9,,,,,,,,,O=C(Nc1cccc2cc[nH]c12)Nc1ccnn1-c1ccccc1
11057,NC(=O)c1cc2ccc(OC(F)(F)F)cc2n1-c1cccc(CCC(=O)O)c1,PB-005284,1.2,,,,,,,,,c1ccc(-n2ccc3ccccc32)cc1
11058,CC(CC(=O)O)c1cccc(-n2c(C(N)=O)cc3ccc(OC(F)(F)F)cc32)n1,PB-005285,0.9,,,,,,,,,c1ccc(-n2ccc3ccccc32)nc1
11059,O=c1nc(N2CCOCC2)cc(N(CCO)Cc2cccc3ccccc23)[nH]1,PB-005286,1.55,,,,,,,,,O=c1nc(N2CCOCC2)cc(NCc2cccc3ccccc23)[nH]1
11060,CN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)nc(=O)[nH]1,PB-005287,2.37,,,,,,,,,O=c1nc(N2CCOCC2)cc(NCc2cccc3ccccc23)[nH]1
11061,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccc(C#N)cc2)CC1,PB-005288,1.8,,,,,,,,,O=C(C1CCCCC1)N1CCN(c2ccccc2)CC1
11062,COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1,PB-005289,1.6,,,,,,,,,O=C(C1CCCCC1)N1CCN(c2ccccc2)CC1
11063,C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1,PB-005290,2.64,,,,,,,,,O=C(OC1CC[NH2+]CC1)C(c1ccccc1)c1ccccc1
11064,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(C)(F)F)c1,PB-005291,1.6,,,,,,,,,c1ccccc1
11065,Cc1noc(Cc2ccc3[nH]cc(CCN)c3c2)n1,PB-005292,-1.7,,,,,,,,,c1noc(Cc2ccc3[nH]ccc3c2)n1
11066,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,PB-005293,-0.52,,,,,,,,,c1ccccc1
11067,CN(C)[C@H]1CC[C@H](Nc2ncnn3ccc(C4CCOCC4)c23)CC1,PB-005294,0.5,,,,,,,,,c1nc(NC2CCCCC2)c2c(C3CCOCC3)ccn2n1
11068,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(N2CCOCC2)nc1C1CCC1,PB-005295,2.4,,,,,,,,,O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(N2CCOCC2)nc1C1CCC1
11069,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(NC2CCS(=O)(=O)CC2)nc1OC1CCC1,PB-005296,2.1,,,,,,,,,O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(NC2CCS(=O)(=O)CC2)nc1OC1CCC1
11070,O=C1CC[C@@H](Nc2ncc(C(=O)N[C@H]3C4CC5CC3C[C@](O)(C5)C4)c(C3CCCC3)n2)CN1,PB-005297,1.6,,,,,,,,,O=C1CCC(Nc2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c(C3CCCC3)n2)CN1
11071,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(N[C@H]2CCOC2)nc1C1CCCC1,PB-005298,2.4,,,,,,,,,O=C(NC1C2CC3CC(C2)CC1C3)c1cnc(NC2CCOC2)nc1C1CCCC1
11072,Cc1nnc(-c2ccc(-c3ccc(C(=O)Nc4ccc(OS(C)(=O)=O)c(N5CCN(C)CC5)c4)cc3)c(C)c2)o1,PB-005299,2.96,,,,,,,,,O=C(Nc1cccc(N2CCNCC2)c1)c1ccc(-c2ccc(-c3nnco3)cc2)cc1
11073,COc1ccc(NC(=O)c2ccc(-c3ccc(C(=N)N)cc3C)cc2)cc1N1CCN(C)CC1,PB-005300,0.35,,,,,,,,,O=C(Nc1cccc(N2CCNCC2)c1)c1ccc(-c2ccccc2)cc1
11074,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,PB-005301,2.3,,,,,,,,,O=C1NCc2n[nH]cc2-c2cncc(c2)OCc2ccccc21
11075,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C(C)C#N)nc34)CC2)CC1,PB-005302,2.8,,,,,,,,,c1cnc2c(NC3CCC(N4CCNCC4)CC3)nc(Nc3cn[nH]c3)nc2c1
11076,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C)cc34)CC2)CC1,PB-005303,2.5,,,,,,,,,c1ccc2c(NC3CCC(N4CCNCC4)CC3)ncnc2c1
11077,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC(N2CCCC2)CC1,PB-005304,0.7,,,,,,,,,O=C(C1CC1c1ccccc1)N1CCC(N2CCCC2)CC1
11078,Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1Cc1ccc(F)cc1,PB-005305,8.2,,,,,,,,,c1ccc(Cn2cc(CN3CCOCC3)cc2-c2ccccc2)cc1
11079,COc1ccc(-c2cc(-c3ccc(S(N)(=O)=O)cc3)cnc2N)cn1,PB-005306,1.8,,,,,,,,,c1ccc(-c2cncc(-c3cccnc3)c2)cc1
11080,COc1ccc(-c2cc(-c3cccc(C(N)=O)c3)cnc2N)cn1,PB-005307,1.7,,,,,,,,,c1ccc(-c2cncc(-c3cccnc3)c2)cc1
11081,CCNC(=O)c1ccc(Nc2nccc(N3C[C@@H]4C[C@H]3CN4C(=O)CC#N)n2)cc1,PB-005308,0.9,,,,,,,,,c1ccc(Nc2nccc(N3CC4CC3CN4)n2)cc1
11082,CCNC(=O)c1ccc(Nc2nccc(N3C[C@H]4C[C@@H](C3)N4C(=O)C3CC3)n2)cc1,PB-005309,2.15,,,,,,,,,O=C(C1CC1)N1C2CC1CN(c1ccnc(Nc3ccccc3)n1)C2
11083,O=C(C1CC1)N1[C@@H]2CC[C@@H]1CN(c1nc(Nc3cnn(CCO)c3)ncc1F)C2,PB-005310,1.78,,,,,,,,,O=C(C1CC1)N1C2CCC1CN(c1ccnc(Nc3cn[nH]c3)n1)C2
11084,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)cnc2c1CCN(C(CO)CO)C2,PB-005311,2.15,,,,,,,,,c1ccc(-c2nc(-c3cnc4c(c3)CCNC4)no2)cc1
