Molecule Name,SMILES,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
PB-006984,CCCCCc1nc2ccccc2n2cccc12,4.04,,,,,,,,,=,,,,,,,,,
PB-006985,Cc1ccc(C)n1Nc1ccc(N(C)C)nn1,2.18,,,,,,,,,=,,,,,,,,,
PB-006986,CC(C)N(c1nc2ccccc2c(=O)o1)C(C)C,3.7,,,,,,,,,=,,,,,,,,,
PB-006987,CCCC(CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,0.1,,,,,,,,,=,,,,,,,,,
PB-006988,O=C(NCc1ccc(Cl)s1)c1ccc2[nH]c(-c3ccc(C(=O)c4ccccc4C(F)(F)F)cc3)nc2c1,3.94,,,,,,,,,=,,,,,,,,,
PB-006989,CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.985,,,,,,,,,=,,,,,,,,,
PB-006990,Cc1cn([C@H]2CCCN([C@@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.2,,,,,,,,,=,,,,,,,,,
PB-006991,Cc1cn([C@H]2CCCN([C@@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,0.9,,,,,,,,,=,,,,,,,,,
PB-006992,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-c4cccnc4)ccc3n2)cc1,3.6,,,,,,,,,=,,,,,,,,,
PB-006993,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(Br)ccc3n2)cc1,4.17,,,,,,,,,=,,,,,,,,,
PB-006994,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(F)ccc3n2)cc1,3.55,,,,,,,,,=,,,,,,,,,
PB-006995,C[n+]1ccn(CCNS(=O)(=O)c2ccccc2)c1/C=N/O,-1.92,,,,,,,,,=,,,,,,,,,
PB-006996,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,5.4,,,,,,,,,=,,,,,,,,,
PB-006997,C[n+]1ccn(COCCC[Si](C)(C)C)c1/C=N/O,0.43,,,,,,,,,=,,,,,,,,,
PB-006998,O=c1c2c([nH]c3ccc(-c4ccc(C(F)(F)F)cc4)cc13)CCSC2,2.4,,,,,,,,,=,,,,,,,,,
PB-006999,Cc1nccn1-c1ccc2[nH]cc(CCN(C)C)c2c1,-0.13,,,,,,,,,=,,,,,,,,,
PB-007000,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.315,,,,,,,,,=,,,,,,,,,
PB-007001,Clc1cccc(Cl)c1/C=N/NC1=NCCN1,2.12,,,,,,,,,=,,,,,,,,,
PB-007002,CCc1noc(-c2ccc3[nH]cc(CCN)c3c2)n1,0.13,,,,,,,,,=,,,,,,,,,
PB-007003,NCCc1c[nH]c2ccc(Cc3nc(Cc4ccccc4)no3)cc12,0.42,,,,,,,,,=,,,,,,,,,
PB-007004,COc1cc2[nH]c3c(c(=O)c2cc1Cl)CSCC3,1.0,,,,,,,,,=,,,,,,,,,
PB-007005,COc1ccc(C(=O)/C=C/c2ccc(OCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)c(OC)c2)c(OC)c1,5.3,,,,,,,,,=,,,,,,,,,
PB-007006,Cc1cc(-c2nc(C(C)C)n(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c2-c2ccc(F)cc2)cc(C)c1Cl,2.27,,,,,,,,,=,,,,,,,,,
PB-007007,O=C([O-])c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,-0.77,,,,,,,,,=,,,,,,,,,
PB-007008,CC(C)Oc1nc(N[C@H]2CCOC2)ncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,2.5,,,,,,,,,=,,,,,,,,,
PB-007009,C[C@H](O)CNc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(C2CCCC2)n1,2.0,,,,,,,,,=,,,,,,,,,
PB-007010,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(NC[C@@H]2CCCO2)nc1C1CCCC1,2.7,,,,,,,,,=,,,,,,,,,
PB-007011,CC(C)(O)CNc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(C2CC2)n1,1.5,,,,,,,,,=,,,,,,,,,
PB-007012,COc1ccc(-c2cnc(N)c(-c3ccc(OC)nc3)c2)cn1,2.8,,,,,,,,,=,,,,,,,,,
PB-007013,COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3C(F)(F)F)cnc2N)cn1,2.7,,,,,,,,,=,,,,,,,,,
PB-007014,COCCn1cc(C(=O)c2cccc3ccccc23)c2ccncc21,3.13,,,,,,,,,=,,,,,,,,,
PB-007015,Cc1ccccc1-n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(C)NC(C)C3)cc21,-0.17,,,,,,,,,=,,,,,,,,,
PB-007016,CSc1ccc2nc(-c3ccc(N)cc3)cn2c1,2.6,,,,,,,,,=,,,,,,,,,
PB-007017,COc1cc(CN2CCN(c3ccc(Cl)cc3)CC2)c(OCC[18F])cc1OC,2.8,,,,,,,,,=,,,,,,,,,
PB-007018,Cc1nc2c(C)cccc2c(=O)o1,2.1,,,,,,,,,=,,,,,,,,,
PB-007019,CN(C)[C@H]1CC[C@H](N(C)c2ncnc3[nH]cc(C4CCOCC4)c23)CC1,0.6,,,,,,,,,=,,,,,,,,,
PB-007020,CN(C)[C@H]1CC[C@H](Oc2ncnc3[nH]cc(C4CCOCC4)c23)CC1,1.2,,,,,,,,,=,,,,,,,,,
PB-007021,CNCc1cc(-c2ccc(F)cc2)n(S(=O)(=O)c2ccc(C)cc2)c1,2.05,,,,,,,,,=,,,,,,,,,
PB-007022,CNCc1cc(-c2cccnc2Cl)n(S(=O)(=O)c2ccccc2)c1,-0.1,,,,,,,,,=,,,,,,,,,
PB-007023,CC(C)N1CCC(Oc2cc3cc4n(c3cc2Br)[C@@H](C)CN(CC2CC2)C4=O)CC1,2.32,,,,,,,,,=,,,,,,,,,
PB-007024,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.215,,,,,,,,,=,,,,,,,,,
PB-007025,O=C(O)CCc1ccc(OCc2ccccc2-c2ccccc2)cc1,3.25,,,,,,,,,=,,,,,,,,,
PB-007026,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)nc3=O)cn12,2.8,,,,,,,,,=,,,,,,,,,
PB-007027,CC(C)(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,0.03,,,,,,,,,=,,,,,,,,,
PB-007028,CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCCC(F)(F)C4)cc3c2)CC1,1.23,,,,,,,,,=,,,,,,,,,
PB-007029,CNC(=O)c1cccnc1-n1cc(CN2CCC3(CC2)OCc2ccccc23)c(C)n1,1.4,,,,,,,,,=,,,,,,,,,
PB-007030,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)N2CCOCC2)ccc1OC,2.9,,,,,,,,,=,,,,,,,,,
PB-007031,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccnn2C)c1,3.5,,,,,,,,,=,,,,,,,,,
PB-007032,Cn1cccc(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccc(F)cc2)c1=O,3.7,,,,,,,,,=,,,,,,,,,
PB-007033,COc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,3.9,,,,,,,,,=,,,,,,,,,
PB-007034,COc1ccc(CN2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,4.3,,,,,,,,,=,,,,,,,,,
PB-007035,COc1ccc(C(=O)NC2COC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,4.0,,,,,,,,,=,,,,,,,,,
PB-007036,COc1ccc(C(=O)O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2.5,,,,,,,,,=,,,,,,,,,
PB-007037,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2cccnc2)cc1,2.9,,,,,,,,,=,,,,,,,,,
PB-007038,COc1cc(N2CC3CNCC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,2.3,,,,,,,,,=,,,,,,,,,
PB-007039,CCN(CC)CCNC(=O)c1cc(Br)c(N)c(I)c1OC,1.81,,,,,,,,,=,,,,,,,,,
PB-007040,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccc(F)cn1)c(=O)n2Cc1c(F)cccc1F,1.87,,,,,,,,,=,,,,,,,,,
PB-007041,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccc(C)cn1)c(=O)n2Cc1c(F)cccc1F,1.8,,,,,,,,,=,,,,,,,,,
PB-007042,CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,1.62,,,,,,,,,=,,,,,,,,,
PB-007043,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1.185,,,,,,,,,=,,,,,,,,,
PB-007044,N[C@@H]1C[C@@H]1c1ccccc1,1.41,,,,,,,,,=,,,,,,,,,
PB-007045,N[C@H]1C[C@]1(F)c1ccccc1,1.53,,,,,,,,,=,,,,,,,,,
PB-007046,c1ccc(CN2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,3.5,,,,,,,,,=,,,,,,,,,
PB-007047,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.4,,,,,,,,,=,,,,,,,,,
PB-007048,COc1cccc(CNC(=O)c2cc(-c3nnn(CC4COCCO4)n3)cc(C)n2)c1,2.49,,,,,,,,,=,,,,,,,,,
PB-007049,CC(C#Cc1ccsc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,1.9,,,,,,,,,=,,,,,,,,,
PB-007050,Cc1ccc(CCOCCNS(=O)(=O)CCCNCCc2ccc(O)c3nc(O)sc23)cc1,2.07,,,,,,,,,=,,,,,,,,,
PB-007051,N#Cc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,3.81,,,,,,,,,=,,,,,,,,,
PB-007052,Cc1cc(Nc2ccc(N(C)C)cc2)n2ncnc2n1,2.2,,,,,,,,,=,,,,,,,,,
PB-007053,O=C([O-])C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2ccccc2)c1C1CC1,0.03,,,,,,,,,=,,,,,,,,,
PB-007054,O=C([O-])C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2cccc(F)c2)c1C1CC1,0.51,,,,,,,,,=,,,,,,,,,
PB-007055,COc1cc2c(Nc3cnc(NC(=O)c4cccn4C)nc3)ncnc2cc1OCCCNC1CCCC1,1.8,,,,,,,,,=,,,,,,,,,
PB-007056,CN1C(=O)[C@@H](NC(=O)c2n[nH]c3ncc(C(F)(F)F)cc23)COc2ccccc21,3.3,,,,,,,,,=,,,,,,,,,
PB-007057,CC(C)c1cnc2[nH]nc(C(=O)N[C@H]3COc4ccccc4N(C)C3=O)c2c1,3.5,,,,,,,,,=,,,,,,,,,
PB-007058,CCCCOc1ccccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,1.0,,,,,,,,,=,,,,,,,,,
PB-007059,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.1,,,,,,,,,=,,,,,,,,,
PB-007060,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0.005,,,,,,,,,=,,,,,,,,,
PB-007061,CCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,-0.28,,,,,,,,,=,,,,,,,,,
PB-007062,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,4.08,,,,,,,,,=,,,,,,,,,
PB-007063,COc1cc(O)c2c(c1C)C(=O)OCCCCC(=O)N[C@H](c1nc(C)no1)CSC2,1.99,,,,,,,,,=,,,,,,,,,
PB-007064,CC(C)CNC(=O)CNC(=O)c1nccc(O)c1O,-0.33,,,,,,,,,=,,,,,,,,,
PB-007065,C[C@H](NC(=O)c1nccc(O)c1O)C(=O)NCc1ccccc1,0.03,,,,,,,,,=,,,,,,,,,
PB-007066,O=c1[nH]ccc2c3[nH]c(-c4ccccc4Cl)nc3c3ccc(F)cc3c12,3.6,,,,,,,,,=,,,,,,,,,
PB-007067,Cc1nn(CCCO)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,1.99,,,,,,,,,=,,,,,,,,,
PB-007068,O=C(O)CCc1ccc(OCc2cccc(OCc3ccccc3)c2)cc1,3.27,,,,,,,,,=,,,,,,,,,
PB-007069,O=C(O)CCc1ccc(OCc2cccc(-c3cccs3)c2)cc1,3.22,,,,,,,,,=,,,,,,,,,
PB-007070,CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)c(OC)c3)cc2n1,2.4,,,,,,,,,=,,,,,,,,,
PB-007071,COc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,2.4,,,,,,,,,=,,,,,,,,,
PB-007072,O=C(Nc1ccc(-c2cccnc2)cc1F)c1cccnc1,1.97,,,,,,,,,=,,,,,,,,,
PB-007073,COc1cc(OC)c(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc1OC,1.75,,,,,,,,,=,,,,,,,,,
PB-007074,COc1ccc2c(c1)nc(CCn1c(=O)n(C)c3cccnc31)n2-c1ccccn1,1.8,,,,,,,,,=,,,,,,,,,
PB-007075,Nc1ccc(-c2ccc(/C=C3\Oc4ccccc4C3=O)cc2)cn1,3.67,,,,,,,,,=,,,,,,,,,
PB-007076,C[C@@H]1c2nnc(-c3ncns3)n2CCN1C(=O)c1ccc(F)cc1,1.1,,,,,,,,,=,,,,,,,,,
PB-007077,COc1cc2c(cc1OC)CN(CCCNC(=O)C1CCCc3c(OC)cccc31)CC2,3.21,,,,,,,,,=,,,,,,,,,
PB-007078,c1ccc([C@H]([C@@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1,3.2,,,,,,,,,=,,,,,,,,,
PB-007079,C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1nnc(-c2cccc(Cl)c2)o1,2.3,,,,,,,,,=,,,,,,,,,
PB-007080,CCCc1cc(O)nc(SCc2nc(-c3ccccc3)no2)n1,3.1,,,,,,,,,=,,,,,,,,,
PB-007081,O=C(O)c1ccc(I)cc1,0.07,,,,,,,,,=,,,,,,,,,
PB-007082,CN(C)CCNc1cc(-c2ccc(F)cc2)c(C#N)c2nc3ccccc3n12,1.41,,,,,,,,,=,,,,,,,,,
PB-007083,Cc1nnc(C)c2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,1.9,,,,,,,,,=,,,,,,,,,
PB-007084,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,4.07,,,,,,,,,=,,,,,,,,,
PB-007085,CC(C)N(CCNC(=O)[C@H]1C[C@@H]1c1ccccc1)C(C)C,1.0,,,,,,,,,=,,,,,,,,,
PB-007086,O=C(NCCCN1CCN(Cc2c(F)cccc2Cl)CC1)[C@H]1C[C@@H]1c1ccccc1,3.5,,,,,,,,,=,,,,,,,,,
PB-007087,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCN(c2ccccc2)CC1,3.8,,,,,,,,,=,,,,,,,,,
PB-007088,Cc1ccn(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,2.79,,,,,,,,,=,,,,,,,,,
PB-007089,Cc1cc(C)n(-c2cccc([C@@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,2.88,,,,,,,,,=,,,,,,,,,
PB-007090,Cc1cc(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)[nH]n1,2.53,,,,,,,,,=,,,,,,,,,
PB-007091,Cc1nncn1-c1cccc([C@H](CC(=O)O)CN2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1,1.77,,,,,,,,,=,,,,,,,,,
PB-007092,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(O[C@H]2CCOC2)c1,2.51,,,,,,,,,=,,,,,,,,,
PB-007093,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(OC2CCOCC2)c1,2.75,,,,,,,,,=,,,,,,,,,
PB-007094,CCCSc1nc(N2CCOCC2)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,3.05,,,,,,,,,=,,,,,,,,,
PB-007095,CCCCc1nc(C)ncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,1.6,,,,,,,,,=,,,,,,,,,
PB-007096,CCCOc1nc(N2CCOCC2)ncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,3.0,,,,,,,,,=,,,,,,,,,
PB-007097,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2cccc(F)c2F)(C(=O)[O-])C[C@@H]1O,-0.27,,,,,,,,,=,,,,,,,,,
PB-007098,O=C(NC[C@@H](O)[C@H](O)[C@@H]1O[C@@](OCc2cccc(F)c2F)(C(=O)[O-])C[C@H](O)[C@H]1NS(=O)(=O)c1ccccc1[N+](=O)[O-])c1ccc(Cl)cc1,0.87,,,,,,,,,=,,,,,,,,,
PB-007099,COCC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2cccc(F)c2F)(C(=O)[O-])C[C@@H]1O,0.06,,,,,,,,,=,,,,,,,,,
PB-007100,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(F)(F)C(F)(F)F)c1,2.5,,,,,,,,,=,,,,,,,,,
PB-007101,CC1CCCN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C1,4.2,,,,,,,,,=,,,,,,,,,
PB-007102,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@H](F)CN1S(=O)(=O)c1ccc(F)cc1,1.8,,,,,,,,,=,,,,,,,,,
PB-007103,C[C@H]1[C@H](F)C[C@@H](C(=O)NCc2ccnc(-c3cnc(C(F)(F)F)nc3)c2)N1S(=O)(=O)c1ccc(F)cc1,3.0,,,,,,,,,=,,,,,,,,,
PB-007104,C[C@H]1[C@H](F)C[C@@H](C(=O)NCc2cc(-c3cnc(C(F)(F)F)nc3)c(C#N)cn2)N1S(=O)(=O)c1ccc(F)cc1,2.3,,,,,,,,,=,,,,,,,,,
PB-007105,O=C1O[C@]2(CC[C@H](C(=O)Nc3cnn(-c4ccccc4)n3)CC2)c2cnccc21,3.4,,,,,,,,,=,,,,,,,,,
PB-007106,O=C1O[C@]2(CC[C@H](C(=O)Nc3cc(-c4ccccc4)on3)CC2)c2ncccc21,3.7,,,,,,,,,=,,,,,,,,,
PB-007107,Cn1cc(C2CCN(C(=O)C3CCCC3)CC2)c2nc(NC(=O)c3cc(C#N)ccn3)ccc21,4.2,,,,,,,,,=,,,,,,,,,
PB-007108,CN1CCCN(c2cc(NCC(C)(C)C)ncn2)CC1,0.96,,,,,,,,,=,,,,,,,,,
PB-007109,Cc1ccc(C#N)c(N2CC3CN(C)CC3C2)n1,-0.86,,,,,,,,,=,,,,,,,,,
PB-007110,COc1ccc2[nH]c(C)c(Br)c(=O)c2c1,1.62,,,,,,,,,=,,,,,,,,,
PB-007111,Cc1c(Sc2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,1.82,,,,,,,,,=,,,,,,,,,
PB-007112,Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,1.6,,,,,,,,,=,,,,,,,,,
PB-007113,Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,0.52,,,,,,,,,=,,,,,,,,,
PB-007114,Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.375,,,,,,,,,=,,,,,,,,,
PB-007115,CC1C=C(c2ccnc(N3CCc4c(sc5c4CCCC5)C3=O)c2CO)C=C(Nc2ccc(N3CCN(C4COC4)CC3)cc2)C1=O,3.4,,,,,,,,,=,,,,,,,,,
PB-007116,CCNC(=O)N1CC[C@H](NCc2cc(-n3nnnc3C(F)(F)F)ccc2OC)[C@H](c2ccccc2)C1,2.79,,,,,,,,,=,,,,,,,,,
PB-007117,COc1cc(OC)c2[nH]c3c(c(=O)c2c1)CCCC3,1.9,,,,,,,,,=,,,,,,,,,
PB-007118,Cc1[nH]nc2c1C(c1cc(F)cc(-c3cccc(C(=O)O)c3)c1)(C(C)C)C(C#N)=C(N)O2,1.5,,,,,,,,,=,,,,,,,,,
PB-007119,COc1ccc2c(c1)c(=O)c(Cc1ccccc1)c(C)n2C,2.73,,,,,,,,,=,,,,,,,,,
PB-007120,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,0.55,,,,,,,,,=,,,,,,,,,
PB-007121,O=C1C=C(CCCCCCCCCC[P+](Cc2ccccc2)(Cc2ccccc2)Cc2ccccc2)C(=O)c2ccccc21,5.32,,,,,,,,,=,,,,,,,,,
PB-007122,Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,2.425,,,,,,,,,=,,,,,,,,,
PB-007123,CC1(C)[C@H]2CC=C(CN3CCC(Nc4nc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)ns4)CC3)[C@@H]1C2,5.0,,,,,,,,,=,,,,,,,,,
PB-007124,CCCN1CCO[C@H](c2cccc(O)c2)C1,1.0,,,,,,,,,=,,,,,,,,,
PB-007125,CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2,3.1,,,,,,,,,=,,,,,,,,,
PB-007126,CC(=O)N1C2CCC1CC(CN1CCC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)CC1)C2,2.8,,,,,,,,,=,,,,,,,,,
PB-007127,CC(C)(C)C(=O)N1C2C=C(CN3CCC(NC(=O)Nc4cc(F)cc(C(F)(F)F)c4)CC3)CC1CCC2,4.5,,,,,,,,,=,,,,,,,,,
PB-007128,Cc1ccc(C(=O)NC2CC2)cc1-n1ccnc(N[C@@H](c2ccccc2)[C@@H](C)CN(C)C)c1=O,2.0,,,,,,,,,=,,,,,,,,,
PB-007129,COc1ccc(-c2cc(-c3ccc(-n4cccn4)cc3)cnc2N)cn1,3.1,,,,,,,,,=,,,,,,,,,
PB-007130,Cc1ccccc1-c1cccc(CNc2ccc(CCC(=O)O)c(F)c2)c1,2.86,,,,,,,,,=,,,,,,,,,
PB-007131,CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1,3.0,,,,,,,,,=,,,,,,,,,
PB-007132,CC(C)(O)C#Cc1cc2c(cc1F)OCCn1cc(C(N)=O)nc1-2,1.7,,,,,,,,,=,,,,,,,,,
PB-007133,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2ccc(Cl)cc2)(C(=O)[O-])C[C@@H]1O,0.36,,,,,,,,,=,,,,,,,,,
PB-007134,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2ccc(F)cc2)(C(=O)[O-])C[C@@H]1O,-0.11,,,,,,,,,=,,,,,,,,,
PB-007135,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2c(F)c(F)c(F)c(F)c2F)(C(=O)[O-])C[C@@H]1O,-0.11,,,,,,,,,=,,,,,,,,,
PB-007136,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2ccc3ccccc3c2)(C(=O)[O-])C[C@@H]1O,0.58,,,,,,,,,=,,,,,,,,,
PB-007137,O=C(CCl)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2cccc(F)c2F)(C(=O)[O-])C[C@@H]1O,0.35,,,,,,,,,=,,,,,,,,,
PB-007138,Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)O)cc21,3.26,,,,,,,,,=,,,,,,,,,
PB-007139,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,2.7,,,,,,,,,=,,,,,,,,,
PB-007140,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,3.4,,,,,,,,,=,,,,,,,,,
PB-007141,COc1cc2[nH]c3c(c(=O)c2cc1C)CSCC3,0.9,,,,,,,,,=,,,,,,,,,
PB-007142,CC(C)(CO)Nc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(OC2CCC2)n1,3.1,,,,,,,,,=,,,,,,,,,
PB-007143,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(NC[C@H]2CCCO2)nc1C1CCCC1,2.8,,,,,,,,,=,,,,,,,,,
PB-007144,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(N[C@H]2CCOC2)nc1C1CCC1,1.8,,,,,,,,,=,,,,,,,,,
PB-007145,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.5,,,,,,,,,=,,,,,,,,,
PB-007146,Cc1cc(-c2cc(=O)[nH]c(NCc3cccc4ccccc34)n2)ccn1,2.6,,,,,,,,,=,,,,,,,,,
PB-007147,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,3.6,,,,,,,,,=,,,,,,,,,
PB-007148,C=CCN(CC=C)c1ccc(Nn2c(C)ccc2C)nn1,1.7,,,,,,,,,=,,,,,,,,,
PB-007149,O=C(C(c1ccc(F)c(F)c1)n1cccn1)N(CCF)CCCN1CCC2(CC1)OCc1cc(F)ncc12,2.3,,,,,,,,,=,,,,,,,,,
PB-007150,c1ccc([C@@H]2Cc3nccn3C2)c(-c2nccs2)c1,2.3,,,,,,,,,=,,,,,,,,,
