Molecule Name,SMILES,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
ASAP-0013256,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1,3.4,19.0,52.0,147.0,,,,,,=,=,=,=,,,,,,
ASAP-0013274,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=NC=CN1)C(=O)C1=CC=C(F)C=C12,2.1,373.0,90.0,316.0,,,,,,=,=,=,=,,,,,,
ASAP-0013273,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=CC=NN1)C(=O)C1=CC=C(F)C=C12,2.0,397.0,44.0,163.0,,,,,,=,=,=,=,,,,,,
ASAP-0013249,C=CC(=O)N1CCCC2=C1C=CC=C2N(CC1=CC=CC(Cl)=C1)C(=O)CC1=CN=CC2=CC=CC=C12,3.3,44.0,1620.0,1460.0,,,,,,=,=,=,=,,,,,,
ASAP-0013265,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CC=CC=C2)C2=CC(Cl)=CC=C2C1=O,3.0,139.0,378.0,495.0,,,,,,=,=,=,=,,,,,,
ASAP-0013266,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CN(C)N=C2)C2=CC(Cl)=CC=C2C1=O,1.2,376.0,66.0,90.0,,,,,,=,=,=,=,,,,,,
ASAP-0013268,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CC2=NNN=N2)C2=CC(Cl)=CC=C2C1=O,-0.7,374.0,10.0,7.0,,,,,,=,=,=,=,,,,,,
ASAP-0013272,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=CNC=N1)C(=O)C1=CC=C(F)C=C12,1.8,387.0,19.0,91.0,,,,,,=,=,=,=,,,,,,
ASAP-0013255,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1,4.4,26.0,115.0,81.0,,,,,,=,=,=,=,,,,,,
ASAP-0012329,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.2,111.0,405.0,140.0,,,,,,=,=,=,=,,,,,,
ASAP-0012327,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,2.9,111.0,169.0,255.0,,,,,,=,=,=,=,,,,,,
ASAP-0012330,CC(C)(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1,3.0,89.0,153.0,44.0,,,,,,=,=,=,=,,,,,,
ASAP-0012325,CCNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.7,337.0,109.0,64.0,,,,,,=,=,=,=,,,,,,
ASAP-0012317,CCNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.9,328.0,64.0,26.0,,,,,,=,=,=,=,,,,,,
ASAP-0012320,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN=CC(S(C)(=O)=O)=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.1,31.0,635.0,272.0,,,,,,=,=,=,=,,,,,,
ASAP-0012318,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCS(=O)(=O)C2=C1,2.6,372.0,18.0,69.0,,,,,,=,=,=,=,,,,,,
ASAP-0012334,CC(C)[C@H](NC1=NC=NC2=C1C=C(C(=O)N[C@H]1CCN(C)C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,1.4,396.0,11.0,1.0,,,,,,=,=,=,=,,,,,,
ASAP-0012332,CC(C)(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1,3.1,104.0,100.0,39.0,,,,,,=,=,=,=,,,,,,
ASAP-0012337,CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,0.7,398.0,4.0,3.0,,,,,,=,=,=,=,,,,,,
ASAP-0012336,CC(C)[C@H](NC1=NC=NC2=C1C=C(C(=O)N[C@H]1CCN(C)C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,1.5,392.0,26.0,4.0,,,,,,=,=,=,=,,,,,,
ASAP-0012338,CNC(=O)C1=CC=CC(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=C1,3.8,13.0,746.0,197.0,,,,,,=,=,=,=,,,,,,
ASAP-0012340,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.3,374.0,67.0,47.0,,,,,,=,=,=,=,,,,,,
ASAP-0012344,CNC(=O)C1=CC=CC(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=C1,3.7,15.0,455.0,882.0,,,,,,=,=,=,=,,,,,,
ASAP-0012346,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.4,397.0,682.0,23.0,,,,,,=,=,=,=,,,,,,
ASAP-0012339,CO[C@@H](C)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(F)=CC=C2C1=O,2.0,,87.0,371.0,,,,,,=,,=,=,,,,,,
ASAP-0012331,CO[C@@H](C)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,2.6,388.0,170.0,726.0,,,,,,=,=,=,=,,,,,,
ASAP-0012333,CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,2.1,374.0,48.0,127.0,,,,,,=,=,=,=,,,,,,
ASAP-0012307,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1,2.3,377.0,12.0,5.0,,,,,,=,=,=,=,,,,,,
ASAP-0012315,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1,2.4,395.0,18.0,9.0,,,,,,=,=,=,=,,,,,,
ASAP-0012349,CCNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.8,316.0,892.0,54.0,,,,,,=,=,=,=,,,,,,
ASAP-0011513,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)C1=CC=C(Cl)C=C12,1.8,385.0,172.0,368.0,,,,,,=,=,=,=,,,,,,
ASAP-0011428,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,2.1,338.0,240.0,39.0,,,,,,=,=,=,=,,,,,,
ASAP-0011448,CC1=NN(C)C=C1C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,3.4,63.0,251.0,390.0,,,,,,=,=,=,=,,,,,,
ASAP-0011446,CC1=NN(C)C=C1C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,3.1,65.0,273.0,202.0,,,,,,=,=,=,=,,,,,,
ASAP-0011432,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,2.0,335.0,115.0,96.0,,,,,,=,=,=,=,,,,,,
ASAP-0011528,CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(F)=CC=C2C1=O,1.6,387.0,11.0,60.0,,,,,,=,=,=,=,,,,,,
ASAP-0011430,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CC#N)C2=CC(Cl)=CC=C2C1=O,1.1,349.0,37.0,46.0,,,,,,=,=,=,=,,,,,,
ASAP-0011445,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)C1=CC=C(F)C=C12,1.4,392.0,96.0,165.0,,,,,,=,=,=,=,,,,,,
ASAP-0011485,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=CNN=C1)C(=O)C1=CC=C(F)C=C12,1.8,,27.0,672.0,,,,,,=,,=,=,,,,,,
ASAP-0011359,CNC(=O)C1(N2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(F)=CC=C3C2=O)CC1,1.2,,15.0,43.0,,,,,,=,,=,=,,,,,,
ASAP-0011358,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CN2C=CN=N2)C2=CC(F)=CC=C2C1=O,0.5,,11.0,12.0,,,,,,=,,=,=,,,,,,
ASAP-0011343,CCNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(F)=CC=C2C1=O,1.5,,65.0,232.0,,,,,,=,,=,=,,,,,,
ASAP-0011243,CNCC1=CC(C2=CC3=C(N[C@H](C4=CC=C5CCNS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=CO1,1.9,372.0,46.0,42.0,,,,,,=,=,=,=,,,,,,
ASAP-0011247,CC(C)[C@H](NC1=NC=NC2=C1C(C(=O)NC1CC1)=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.0,19.0,5.0,42.0,,,,,,=,=,=,=,,,,,,
ASAP-0011414,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CS(C)(=O)=O)C2=CC(F)=CC=C2C1=O,0.4,,21.0,9.0,,,,,,=,,=,=,,,,,,
ASAP-0011408,CC1CCC2(CC1)CCN(C(=O)CC1=CN=CC3=CC=CC=C13)C2,3.8,385.0,346.0,226.0,,,,,,=,=,=,=,,,,,,
ASAP-0011185,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NC1CCC1)C(=O)C1=CC=C(Cl)C=C12,2.5,362.0,780.0,961.0,,,,,,=,=,=,=,,,,,,
ASAP-0011176,CNCC1=CC(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=CO1,2.2,345.0,133.0,54.0,,,,,,=,=,=,=,,,,,,
ASAP-0011156,CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)=C12,2.6,204.0,108.0,113.0,,,,,,=,=,=,=,,,,,,
ASAP-0011144,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.3,22.0,935.0,311.0,,,,,,=,=,=,=,,,,,,
ASAP-0011147,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.7,26.0,516.0,709.0,,,,,,=,=,=,=,,,,,,
ASAP-0011153,CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)=C12,2.7,336.0,258.0,770.0,,,,,,=,=,=,=,,,,,,
ASAP-0011171,CNC(=O)CN1C=C(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)C=N1,2.4,323.0,92.0,111.0,,,,,,=,=,=,=,,,,,,
ASAP-0011159,CC(C)(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1,2.7,372.0,27.0,10.0,,,,,,=,=,=,=,,,,,,
ASAP-0011207,CC(C)[C@H](NC1=NC=NC2=C1C(C(=O)NC1CC1)=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.2,216.0,409.0,1740.0,,,,,,=,=,=,=,,,,,,
ASAP-0011180,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=N1,3.7,28.0,51.0,189.0,,,,,,=,=,=,=,,,,,,
ASAP-0011184,CNC(=O)CN1C=C(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)C=N1,2.3,294.0,237.0,44.0,,,,,,=,=,=,=,,,,,,
ASAP-0011192,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(C)N=C1)N2)C1=CC=C2CCNS(=O)(=O)C2=C1,3.2,105.0,120.0,87.0,,,,,,=,=,=,=,,,,,,
ASAP-0011196,CC(C)[C@H](NC1=NC=NC2=C1C=C(C(=O)N[C@@H]1CCN(C)C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,1.4,366.0,3.0,3.0,,,,,,=,=,=,=,,,,,,
ASAP-0011198,CC(C)[C@H](NC1=NC=NC2=C1C=C(C(=O)N[C@@H]1CCN(C)C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,1.6,392.0,20.0,11.0,,,,,,=,=,=,=,,,,,,
ASAP-0011201,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CC=C3N=NN(C)C3=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.4,6.0,752.0,219.0,,,,,,=,=,=,=,,,,,,
ASAP-0011215,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN3C=NC=C3C=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,4.0,14.0,210.0,170.0,,,,,,=,=,=,=,,,,,,
ASAP-0011177,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=N1,3.7,28.0,137.0,131.0,,,,,,=,=,=,=,,,,,,
ASAP-0011162,CC(C)(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1,2.9,390.0,42.0,30.0,,,,,,=,=,=,=,,,,,,
ASAP-0011221,CN1N=CC(C2=CC3=C(N[C@H](C4=CC=C5OCCOC5=N4)C(C)(C)C)N=CN=C3N2)=C1C#N,3.3,24.0,283.0,226.0,,,,,,=,=,=,=,,,,,,
ASAP-0011169,CNCC1=CC(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=CO1,2.1,358.0,67.0,40.0,,,,,,=,=,=,=,,,,,,
ASAP-0011219,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCC(=O)NC4=C3)C(C)C)N=CN=C2N1,2.9,380.0,175.0,33.0,,,,,,=,=,=,=,,,,,,
ASAP-0011125,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NCC1(F)CC1)C(=O)C1=CC=C(F)C=C12,1.7,,122.0,486.0,,,,,,=,,=,=,,,,,,
ASAP-0011076,CCNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCNS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.6,344.0,85.0,45.0,,,,,,=,=,=,=,,,,,,
ASAP-0011059,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NCC1CC1)C(=O)C1=CC=C(F)C=C12,1.9,370.0,293.0,832.0,,,,,,=,=,=,=,,,,,,
ASAP-0011052,CCNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,1.8,377.0,80.0,397.0,,,,,,=,=,=,=,,,,,,
ASAP-0011033,CC(C)[C@@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=C1,3.4,20.0,47.0,129.0,,,,,,=,=,=,=,,,,,,
ASAP-0011036,CN1C(=O)C2=CC=C(Cl)C=C2[C@]12CCCN(C1=CN=CC3=CC=CC=C13)C2=O,1.5,376.0,16.0,43.0,,,,,,=,=,=,=,,,,,,
ASAP-0010877,CC1=CC=CC=C1OCC(=O)NC1=CN=CC(C2=CN=C3NC=CC3=C2)=C1,,6.0,113.0,,,,,,,,=,=,,,,,,,
ASAP-0010980,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=C1,3.3,15.0,706.0,257.0,,,,,,=,=,=,=,,,,,,
ASAP-0010739,CC(C)[C@H](NC1=NC=NC(N)=C1Cl)C1=CC=C2CCCS(=O)(=O)C2=C1,2.4,,79.0,204.0,,,,,,=,,=,=,,,,,,
ASAP-0010740,CN[C@H](C)CN1C[C@H](C(=O)NC2=CN=CC3=CC=CC=C23)C2=CC(Cl)=CC=C2C1=O,0.8,375.0,14.0,48.0,,,,,,=,=,=,=,,,,,,
ASAP-0010744,COC1=CC=C([C@H](NC(=O)C2=C3C=CNC3=NC=N2)C(C)C2=NN=NN2)C=C1,0.0,,2.0,1.0,,,,,,=,,=,=,,,,,,
ASAP-0010745,CNCC1=CC(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=CO1,2.1,321.0,57.0,52.0,,,,,,=,=,=,=,,,,,,
ASAP-0010715,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=N1,3.7,53.0,17.0,81.0,,,,,,=,=,=,=,,,,,,
ASAP-0010716,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=N1,3.9,50.0,369.0,371.0,,,,,,=,=,=,=,,,,,,
ASAP-0010723,CNC(=O)CN1C=C(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)C=N1,2.4,306.0,94.0,77.0,,,,,,=,=,=,=,,,,,,
ASAP-0010712,CO[C@@H](C)CN1C[C@H](C(=O)NC2=CN=CC3=CC=CC=C23)C2=CC(Cl)=CC=C2C1=O,2.2,376.0,114.0,557.0,,,,,,=,=,=,=,,,,,,
ASAP-0008711,CCNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.8,336.0,108.0,85.0,,,,,,=,=,=,=,,,,,,
ASAP-0008685,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,2.4,369.0,77.0,46.0,,,,,,=,=,=,=,,,,,,
ASAP-0008679,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,1.9,341.0,116.0,61.0,,,,,,=,=,=,=,,,,,,
ASAP-0008678,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.3,94.0,141.0,155.0,,,,,,=,=,=,=,,,,,,
ASAP-0008676,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1,2.5,386.0,21.0,55.0,,,,,,=,=,=,=,,,,,,
ASAP-0008674,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1,2.7,374.0,57.0,207.0,,,,,,=,=,=,=,,,,,,
ASAP-0008668,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(=O)N(C)C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,2.1,38.0,106.0,68.0,,,,,,=,=,=,=,,,,,,
ASAP-0008641,CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)=C12,2.5,390.0,131.0,192.0,,,,,,=,=,=,=,,,,,,
ASAP-0008637,CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4OCC(=O)NC4=C3)C(C)C)=C12,3.2,28.0,86.0,113.0,,,,,,=,=,=,=,,,,,,
ASAP-0008651,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.6,34.0,490.0,440.0,,,,,,=,=,=,=,,,,,,
ASAP-0008650,COCCNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)=C12,2.8,378.0,540.0,888.0,,,,,,=,=,=,=,,,,,,
ASAP-0008648,CC(C)(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1,2.7,48.0,36.0,31.0,,,,,,=,=,=,=,,,,,,
ASAP-0008647,CC(C)[C@H](NC1=NC=NC2=C1C(C(=O)NC1CC1)=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1,3.1,257.0,29.0,234.0,,,,,,=,=,=,=,,,,,,
ASAP-0008645,CN1N=CC(C2=CC3=C(N[C@H](C4=CC=C5OCCOC5=N4)C(C)(C)C)N=CN=C3N2)=C1C#N,2.7,24.0,81.0,209.0,,,,,,=,=,=,=,,,,,,
ASAP-0008644,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=N1,3.7,29.0,70.0,145.0,,,,,,=,=,=,=,,,,,,
ASAP-0008646,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1,2.4,385.0,14.0,12.0,,,,,,=,=,=,=,,,,,,
ASAP-0008621,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1,2.5,25.0,17.0,11.0,,,,,,=,=,=,=,,,,,,
ASAP-0008565,CNC(=O)CN1C=C(C2=CC3=C(N[C@H](C4=CC=C5OCCOC5=C4)C(C)C)N=CN=C3N2)C=N1,2.9,289.0,119.0,47.0,,,,,,=,=,=,=,,,,,,
ASAP-0008571,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCC(=O)NC4=C3)C(C)C)N=CN=C2N1,2.8,372.0,52.0,20.0,,,,,,=,=,=,=,,,,,,
ASAP-0008576,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1,4.1,69.0,100.0,177.0,,,,,,=,=,=,=,,,,,,
ASAP-0008581,CC(C)(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1,3.2,195.0,133.0,47.0,,,,,,=,=,=,=,,,,,,
ASAP-0008482,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CCC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1,3.0,236.0,99.0,62.0,,,,,,=,=,=,=,,,,,,
ASAP-0008484,CN1N=CC(C2=CC3=C(N[C@H](C4=CC=C5OCCOC5=C4)C(C)(C)C)N=CN=C3N2)=C1C#N,2.9,25.0,85.0,199.0,,,,,,=,=,=,=,,,,,,
ASAP-0008485,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(=O)N(C)C)N=C1)N2)C1=CC=C2OCCOC2=C1,2.3,210.0,142.0,59.0,,,,,,=,=,=,=,,,,,,
ASAP-0008431,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCC(=O)NC2=C1,2.2,374.0,31.0,80.0,,,,,,=,=,=,=,,,,,,
ASAP-0008445,C[C@H](C(=O)O)[C@H](NC(=O)C1=NC=NC2=C1C=CN2)C1=CC=C(Br)C=C1,0.5,386.0,5.0,4.0,,,,,,=,=,=,=,,,,,,
ASAP-0008450,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1,2.9,332.0,238.0,42.0,,,,,,=,=,=,=,,,,,,
ASAP-0008449,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1,2.9,280.0,47.0,16.0,,,,,,=,=,=,=,,,,,,
ASAP-0008430,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCC(=O)NC2=C1,1.8,371.0,10.0,37.0,,,,,,=,=,=,=,,,,,,
ASAP-0008444,CCNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCCOC4=C3)C(C)C)N=CN=C2N1,3.0,72.0,85.0,88.0,,,,,,=,=,=,=,,,,,,
ASAP-0008418,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=N1,3.4,89.0,56.0,139.0,,,,,,=,=,=,=,,,,,,
ASAP-0008399,CC(C)[C@H](NC1=NC=NC2=C1C(C(N)=O)=CN2)C1=CC=C2OCCOC2=C1,3.2,375.0,143.0,142.0,,,,,,=,=,=,=,,,,,,
ASAP-0008406,CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4OCCOC4=C3)C(C)C)=C12,3.6,319.0,79.0,88.0,,,,,,=,=,=,=,,,,,,
ASAP-0008340,COC1=CC=C([C@H](CC2=NN=NN2)NC(=O)C2=NC=NC3=C2C=CN3)C=C1,-0.1,395.0,5.0,0.0,,,,,,=,=,=,=,,,,,,
ASAP-0008348,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCCOC4=C3)C(C)C)N=CN=C2N1,2.76,380.0,79.0,55.0,,,,,,=,=,=,=,,,,,,
ASAP-0008327,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1,2.5,385.0,37.0,138.0,,,,,,=,=,=,=,,,,,,
ASAP-0008288,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1,0.9,345.0,99.0,41.0,,,,,,=,=,=,=,,,,,,
ASAP-0008279,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=C1,3.0,374.0,64.0,1680.0,,,,,,=,=,=,=,,,,,,
ASAP-0008270,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=N1,2.8,391.0,31.0,170.0,,,,,,=,=,=,=,,,,,,
ASAP-0008275,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=C1,3.0,17.0,74.0,218.0,,,,,,=,=,=,=,,,,,,
