Unnamed: 0,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB
2624,O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,PB-002625,2.26,,,,,,,,
2625,CC(C)(N)CNC(=O)C[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,PB-002626,0.69,,,,,,,,
2626,CC(C)(N)CNC(=O)C[C@H]1CC[C@@]2(CC1)C[C@@]1(OO2)C2CC3CC(C2)CC1C3,PB-002627,1.83,,,,,,,,
2627,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=C[C@H]4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4COC(=O)Cc1ccccc1)C2=O,PB-002628,5.1,,,,,,,,
2628,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=C[C@H]4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4CN1CCN(c3ccccc3)CC1)C2=O,PB-002629,4.7,,,,,,,,
2629,CC(C)=CCC12OC[C@@H]3C[C@@H](C=C4C(=O)c5c(cc6c(c5O)C=CC(C)(C)O6)O[C@]431)C2=O,PB-002630,4.0,,,,,,,,
2630,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1sc(OCC2CC2)nc1C1CC1,PB-002631,3.6,,,,,,,,
2631,COC[C@H](C)Oc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,PB-002632,2.8,,,,,,,,
2632,COC[C@@H](C)Oc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,PB-002633,2.6,,,,,,,,
2633,COC[C@H](C)Oc1nc([C@H]2CCCO2)c(C(=O)NC2C3CC4CC2CC(O)(C4)C3)s1,PB-002634,2.8,,,,,,,,
2634,CC(C)[C@H](NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,PB-002635,2.4,,,,,,,,
2635,COc1nc([C@H]2CCCO2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,PB-002636,2.3,,,,,,,,
2636,CS(=O)(=O)Nc1c(Cl)ccc2c1CCCC2c1ncc[nH]1,PB-002637,1.5,,,,,,,,
2637,O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccc4c(c3)OCO4)cc(-c3ccccc3F)c2)c1CCC(=O)O,PB-002638,2.44,,,,,,,,
2638,COC(CO)Cn1ccc(Nc2cc(-c3ccccc3C)c(C)cc2OCCN)n1,PB-002639,3.2,,,,,,,,
2639,COc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5cnccn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,PB-002640,3.3,,,,,,,,
2640,COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Br)cn4)n(C)c3c2)ccc1/C=C/C(=O)O,PB-002641,3.2,,,,,,,,
2641,COC(=O)N[C@@H](CC(C)N1CCC(n2c(C)nnc2C(C)C)CC1)c1ccccc1,PB-002642,1.5,,,,,,,,
2642,O=c1[nH]c2cc(O)ccc2c2c1sc1ccccc12,PB-002643,3.43,,,,,,,,
2643,CC(C)(C)c1ccc(-c2nc3c(sc4ccccc43)c(=O)[nH]2)cc1,PB-002644,5.16,,,,,,,,
2644,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc([C@@H](O)c4ccc(F)cc4)cc32)[C@@H](CN2[C@H](C)COC[C@H]2C)CN1,PB-002645,2.9,,,,,,,,
2645,CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5cnccn5)n(C)c4c3)CCCC2)cnc1/C=C/C(=O)O,PB-002646,3.2,,,,,,,,
2646,CC(C)([C@H](O)c1ncco1)[C@H]1c2ccccc2-c2cncn21,PB-002647,2.3,,,,,,,,
2647,C[C@H]([C@H](O)c1ccccc1)[C@H]1c2ccccc2-c2cncn21,PB-002648,2.8,,,,,,,,
2648,O[C@@H]1COCC[C@H]1[C@H]1c2ccccc2-c2cncn21,PB-002649,1.3,,,,,,,,
2649,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cnnc2)c1,PB-002650,1.05,,,,,,,,
2650,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cncn2)c1,PB-002651,1.95,,,,,,,,
2651,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CCOC2)c1,PB-002652,2.5700000000000003,,,,,,,,
2652,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CCOCC2)c1,PB-002653,2.62,,,,,,,,
2653,CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O)[C@H](O)CO,PB-002654,-2.18,,,,,,,,
2654,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)c2cn(C)c4ccc(C(F)(F)F)cc24)C3=O)cn1,PB-002655,3.6,,,,,,,,
2655,CS(=O)(=O)N(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,PB-002656,3.18,,,,,,,,
2656,O=C(O)CCc1sc(/C=C2\NC(=O)CS2)nc1-c1ccccn1,PB-002657,-0.21,,,,,,,,
2657,O=C(CC1CC1)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2cccc(F)c2F)(C(=O)[O-])C[C@@H]1O,PB-002658,0.31,,,,,,,,
2658,Clc1cccc(C2CCc3nc[nH]c3C2)c1,PB-002659,3.3,,,,,,,,
2659,COc1nc(C)c(N2CCCn3c2nc2c(Cl)ccc([C@@H](OC(F)F)C(F)(F)F)c23)c(C)n1,PB-002660,3.18,,,,,,,,
2660,Cc1nc(NC(=O)[C@H](C)CC(F)(F)F)sc1-c1ccc(N)nc1,PB-002661,3.2,,,,,,,,
2661,Cc1nc(NC(=O)[C@H]2CC[C@@H](C(F)(F)F)CC2)sc1-c1ccc(N)nc1,PB-002662,3.8,,,,,,,,
2662,Cc1nc(NC(=O)C(C)CC(F)(F)F)sc1-c1ccc(N)nc1,PB-002663,2.9,,,,,,,,
2663,Cc1nc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)sc1C,PB-002664,2.4,,,,,,,,
2664,O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2SC2CCCC2)cc1,PB-002665,2.6,,,,,,,,
2665,CCCSc1c(C(=O)N(C)C2CCCCC2)cnn1-c1ccc(C(=O)O)cc1,PB-002666,0.595,,,,,,,,
2666,CCCSc1ncccc1C(=O)NC1CCCCC1,PB-002667,3.22,,,,,,,,
2667,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,PB-002668,0.6,,,,,,,,
2668,CCc1sc(SCc2cc(N3CCOCC3)cc(NCc3cccc(C)n3)n2)nc1CF,PB-002669,3.2,,,,,,,,
2669,NC(=O)[C@@H](CCC(F)(F)F)N(CC1CCCCC1)S(=O)(=O)c1ccc(Cl)cc1,PB-002670,5.6,,,,,,,,
2670,CN(CC(O)COc1ccc2cc(Br)ccc2c1)C1CCCCC1,PB-002671,3.6,,,,,,,,
2671,CN(C)C(=N)/N=C(\N)NSc1ccccc1,PB-002672,-0.76,,,,,,,,
2672,OCCSCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,PB-002673,4.77,,,,,,,,
2673,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,PB-002674,4.18,,,,,,,,
2674,C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)OCOC(C)=O)[C@H](C)C(=O)NCC(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)OCOC(C)=O)CCC(=O)N1C,PB-002675,1.2,,,,,,,,
2675,O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1cccnc1)C3,PB-002676,0.92,,,,,,,,
2676,Cc1cccc2[nH]c3c(c(=O)c12)CC(C)(C)CC3,PB-002677,2.7,,,,,,,,
2677,Cc1cc(=O)c2ccccc2[nH]1,PB-002678,0.05,,,,,,,,
2678,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCCNC2=O)CC1,PB-002679,0.07,,,,,,,,
2679,Cc1cc(C)c(CN2CCc3ccc(O[C@@H]4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,PB-002680,1.5,,,,,,,,
2680,Cc1cn(-c2ccc3n(c2=O)CCN(Cc2cccc4ccccc24)C3=O)cn1,PB-002681,2.7,,,,,,,,
2681,COn1cc(CN2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)c2ccc(Cl)cc21,PB-002682,3.3,,,,,,,,
2682,CCn1cc(CN2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)c2ccc(C(F)(F)F)cc21,PB-002683,4.1,,,,,,,,
2683,CCn1cc(CN2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)c2cccc(C(F)(F)F)c21,PB-002684,4.3,,,,,,,,
2684,CCn1cc(CN2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)c2cc(C(F)(F)F)cnc21,PB-002685,3.2,,,,,,,,
2685,CCCCC/C=C/c1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,PB-002686,3.57,,,,,,,,
2686,N#Cc1ccccc1-c1cnc(N)c(C(=O)NC2CCCC2)n1,PB-002687,3.9,,,,,,,,
2687,Cc1cn([C@H]2CCCN([C@H](CC3CCOCC3)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,PB-002688,-0.25,,,,,,,,
2688,Cc1nn(C)cc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,PB-002689,3.4,,,,,,,,
2689,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,PB-002690,3.4,,,,,,,,
2690,C[C@@H](Oc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl)c1ccc(F)cn1,PB-002691,1.98,,,,,,,,
2691,CC(C)[C@@H]1NC(=O)CC/C=C/c2cc3cc(ccc3cn2)[C@@H](C)OC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,PB-002692,1.6,,,,,,,,
2692,Cc1cc2c(N[C@H]3CC[C@H](N(C)C)CC3)ncnc2s1,PB-002693,0.6,,,,,,,,
2693,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C4CCOCC4)c23)CC1,PB-002694,0.2,,,,,,,,
2694,CCCn1ccc(=O)c(O)c1C,PB-002695,0.0499999999999999,,,,,,,,
2695,C=CCn1ccc(=O)c(O)c1CC,PB-002696,0.415,,,,,,,,
2696,Cc1n[nH]cc1-c1cnc(N)c(O[C@@H](C)c2cc(F)ccc2C#N)c1,PB-002697,2.7,,,,,,,,
2697,Cc1n[nH]cc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2F)c1,PB-002698,3.4,,,,,,,,
2698,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1cc(F)ccc1Cl,PB-002699,1.7,,,,,,,,
2699,CC1(C)CCc2[nH]c3ccccc3c(=O)c2C1,PB-002700,1.8,,,,,,,,
2700,FC(F)(F)c1nc(OC2CCN(Cc3cscn3)CC2)c2ccn(Cc3ccccc3)c2n1,PB-002701,5.1,,,,,,,,
2701,Cc1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,PB-002702,3.9,,,,,,,,
2702,Fc1cccc(F)c1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21,PB-002703,3.58,,,,,,,,
2703,O=C(c1cscn1)N1CCC(Oc2ncnc3c2ccn3Cc2ccccc2)CC1,PB-002704,3.07,,,,,,,,
2704,Cn1ccnc1CN1CCC(Oc2ncnc3c2ccn3Cc2ccccc2)CC1,PB-002705,2.93,,,,,,,,
2705,c1ccc(Cn2ccc3c(OC4CCN(Cc5ccncc5)CC4)ncnc32)cc1,PB-002706,3.69,,,,,,,,
2706,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccncc3)cc2)cc1,PB-002707,3.58,,,,,,,,
2707,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccc(F)cc1,PB-002708,3.2,,,,,,,,
2708,N#Cc1cccc(COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc2cccc(O)c2)c1,PB-002709,2.405,,,,,,,,
2709,CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2ccsc2)c1,PB-002710,-0.83,,,,,,,,
2710,CNCc1cc(-c2cccnc2Cl)n(S(=O)(=O)c2cccnc2)c1,PB-002711,-0.5,,,,,,,,
2711,CNCc1cn(S(=O)(=O)c2cccnc2)c(-c2cccnc2F)c1Cl,PB-002712,0.48,,,,,,,,
2712,CN(C)[C@H]1CC[C@H](Nc2ncnc3sc4c(c23)CCC4)CC1,PB-002713,1.2,,,,,,,,
2713,N#Cc1cnc2[nH]cc(C3CCOCC3)c2c1N[C@H]1CC[C@H](N2CCOCC2)CC1,PB-002714,2.3,,,,,,,,
2714,CC(=O)NCCC1=C(c2ccccc2)Cc2ccc3c(c21)CCO3,PB-002715,3.49,,,,,,,,
2715,CCC(=O)NCCc1c(C)nn2ccc3c(c12)CCO3,PB-002716,1.39,,,,,,,,
2716,CCC(CO)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,PB-002717,2.85,,,,,,,,
2717,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C)CC1,PB-002718,1.45,,,,,,,,
2718,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3(C)COC3)c(Cl)c2C1=O,PB-002719,2.25,,,,,,,,
2719,CC1(C)CCc2c([nH]c3ccccc3c2=O)C1,PB-002720,1.9,,,,,,,,
2720,Cc1cccc(C)c1CNc1ccnn2c(C)c(C)nc12,PB-002721,3.53,,,,,,,,
2721,Cc1cccc(C)c1CNc1cccn2c(C)nnc12,PB-002722,3.5,,,,,,,,
2722,Cc1cccc(C)c1COc1cccn2c(C)c(C)nc12,PB-002723,3.38,,,,,,,,
2723,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C=C(\I)C(F)(F)F,PB-002724,5.3,,,,,,,,
2724,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C(I)=C/C(F)(F)F,PB-002725,5.5,,,,,,,,
2725,CN(C)C(=O)c1cc(CN2CCOc3c(F)cc(F)cc32)c2oc(N3CCOCC3)cc(=O)c2c1,PB-002726,2.1,,,,,,,,
2726,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCNC2=O)CC1,PB-002727,1.73,,,,,,,,
2727,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCC2)CC1,PB-002728,1.56,,,,,,,,
2728,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2NCCCC2=O)CC1,PB-002729,1.85,,,,,,,,
2729,Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,PB-002730,1.79,,,,,,,,
2730,COc1ccc(-n2nnnc2C(F)(F)F)cc1CN[C@H]1CCN(C(=O)CCCNC(C)=O)C[C@H]1c1ccccc1,PB-002731,2.43,,,,,,,,
2731,CN(C)S(=O)(=O)c1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)n(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c2C2CC2)cc1,PB-002732,-0.46,,,,,,,,
2732,CN1CCN(c2cc(NCC(C)(C)C)ncn2)CC1,PB-002733,1.75,,,,,,,,
2733,O=C(N[C@H]1CCc2cc(F)cc(F)c2NC1=O)c1n[nH]c(Cc2ccccc2)n1,PB-002734,3.4,,,,,,,,
2734,Cc1cc(C(=O)NN2CCOCC2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,PB-002735,2.6,,,,,,,,
2735,N=C(Nc1ccc2c(c1)CCCN2C1CCNCC1)c1cccs1,PB-002736,-1.57,,,,,,,,
2736,CC(=O)Nc1cc(Nc2cc(Nc3cn(CCN4CCCC4)cn3)n3ncc(C#N)c3n2)ccc1C,PB-002737,1.7,,,,,,,,
2737,CCOc1cc(Cl)c(C(=O)NC(=O)Nc2nc3c(s2)CCCC3)cc1N1CCOCC1,PB-002738,4.2,,,,,,,,
2738,CO[C@@H]1C[C@H](Cc2ccc(Cl)cc2)N(C2CCN(c3nc(N)n[nH]3)CC2)C1,PB-002739,1.56,,,,,,,,
2739,Nc1n[nH]c(N2CCC(N3C[C@H](O)C[C@@H]3Cc3ccc(Cl)cc3)CC2)n1,PB-002740,0.68,,,,,,,,
2740,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCCC2)n2cnc(S(=O)(=O)C3CC3)c2)nc1,PB-002741,-0.25,,,,,,,,
2741,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(S(=O)(=O)C3CC3)c2)nc1,PB-002742,-0.2,,,,,,,,
2742,Cc1cc(C(=O)NC(C)(C)C)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,PB-002743,2.9,,,,,,,,
2743,CC(=O)N1c2ccccc2N(Cc2cccc(O)c2)CC1C1CC1,PB-002744,4.9,,,,,,,,
2744,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)CC1,PB-002745,3.7,,,,,,,,
2745,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(F)cccc4c3C2)CC1,PB-002746,3.0,,,,,,,,
2746,Cc1cn([C@H]2CCCN([C@H](CC34CC5CC(CC(C5)C3)C4)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,PB-002747,2.5,,,,,,,,
2747,Cc1cn([C@H]2CCCN([C@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,PB-002748,1.11,,,,,,,,
2748,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCNC(=O)CCCc4ccc(N(CCCl)CCCl)cc4)[C@H]3[C@@H]1CC[C@@H]2O,PB-002749,5.07,,,,,,,,
2749,O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C2CC2)cc1,PB-002750,0.9,,,,,,,,
2750,CC(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,PB-002751,1.1749999999999998,,,,,,,,
2751,COC1CCN(c2nccc(Nc3cc4c(cn3)ncn4C3CC3)n2)CC1,PB-002752,2.3,,,,,,,,
2752,Cc1nc2cnc(Nc3ccnc(N4CCC(S(C)(=O)=O)CC4)n3)cc2n1C(C)C,PB-002753,1.6,,,,,,,,
2753,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)C[C@H]1F,PB-002754,2.1,,,,,,,,
2754,COc1cccc(CNC(=O)c2cc(-c3nnn(C[C@H]4CO[C@H](CO)CO4)n3)nc(C)n2)c1,PB-002755,1.3,,,,,,,,
2755,Brc1ccccc1,PB-002756,2.99,,,,,,,,
2756,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,PB-002757,5.73,,,,,,,,
2757,CC1=C(C(=O)O)C(=O)/C(=C\c2cc(C)n(-c3ccccc3C(F)(F)F)c2C)N1,PB-002758,5.8,,,,,,,,
2758,CCOC(=O)C1=C(C)N/C(=C/c2cc(C)n(-c3ccc(CN(C)C)cc3)c2C)C1=O,PB-002759,8.3,,,,,,,,
2759,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,PB-002760,-0.935,,,,,,,,
2760,COc1ccc2cc(CC/C(C)=N/O)ccc2c1,PB-002761,3.6,,,,,,,,
2761,CC(C(=O)O)c1cccc(/C(=N\O)c2ccccc2)c1,PB-002762,-0.04,,,,,,,,
2762,N=C(N)NCC1COc2ccccc2O1,PB-002763,-0.83,,,,,,,,
2763,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2ccc(Cl)c(C(F)(F)F)c2)cc1,PB-002764,3.7,,,,,,,,
2764,CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CC(C)C,PB-002765,2.8,,,,,,,,
2765,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(Br)c1,PB-002766,3.15,,,,,,,,
2766,COc1cc(/C=C/C(=O)O)ccc1O,PB-002767,-1.19,,,,,,,,
2767,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,PB-002768,-3.1,,,,,,,,
2768,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,PB-002769,1.09,,,,,,,,
2769,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,PB-002770,0.88,,,,,,,,
2770,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,PB-002771,-1.4,,,,,,,,
2771,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(C(F)(F)F)c1,PB-002772,2.62,,,,,,,,
2772,CCC(C)NC(=O)c1nc(-c2ccccc2C#N)cnc1N,PB-002773,3.6,,,,,,,,
2773,CCC(CC)NC(=O)c1nc(-c2ccc(F)cc2C#N)cnc1N,PB-002774,4.2,,,,,,,,
2774,NC(=O)[C@@H](CCC(F)(F)F)N(C[C@@H]1COCCO1)S(=O)(=O)c1ccc(Cl)cc1,PB-002775,2.75,,,,,,,,
2775,COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,PB-002776,1.6,,,,,,,,
2776,Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,PB-002777,1.6,,,,,,,,
2777,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2C[C@H]1C,PB-002778,1.7,,,,,,,,
2778,CN(CCn1cc[n+](C)c1/C=N/O)S(=O)(=O)c1ccccc1,PB-002779,-1.72,,,,,,,,
2779,COc1ccccc1Nc1cc[nH]c(=O)c1C(=O)Nc1ccc(C2CCN(C)CC2)cc1,PB-002780,2.7,,,,,,,,
2780,Cc1c(NC(=O)c2ccc(F)c(C#N)c2)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,PB-002781,2.3,,,,,,,,
2781,CC1(C)CC(Oc2ccc(-c3ccc(-n4cccn4)cc3O)nn2)CC(C)(C)N1,PB-002782,2.79,,,,,,,,
2782,CN(c1ccc(-c2ccc(-n3ccc(N)n3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1,PB-002783,2.52,,,,,,,,
2783,CN(c1ccc(-c2ccc(-n3cc(CO)cn3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1,PB-002784,2.16,,,,,,,,
2784,CN(c1ccc(-c2ccc(-c3cn[nH]c3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1,PB-002785,2.92,,,,,,,,
2785,CC(C)(C)N(C(=O)NCCCl)C1CCCCC1,PB-002786,3.03,,,,,,,,
2786,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(C)=O,PB-002787,1.97,,,,,,,,
2787,NCc1csc(NC(=O)c2cc3ccccc3n2Cc2ccccc2)n1,PB-002788,3.0,,,,,,,,
2788,CC(C)(C)c1cc(C(=O)Nc2nc(CNS(C)(=O)=O)cs2)n(Cc2ccccc2)n1,PB-002789,3.7,,,,,,,,
2789,NC(=O)[C@@H](CCC(F)(F)F)N(C[C@H]1CCCOC1)S(=O)(=O)c1ccc(Cl)cc1,PB-002790,3.6,,,,,,,,
2790,NC(=O)[C@@H](CCC(F)(F)F)N(C[C@@H]1CCCCO1)S(=O)(=O)c1ccc(Cl)cc1,PB-002791,4.3,,,,,,,,
2791,CCN(CC)C(=O)C1CCCc2c1c1ccccc1n2CCF,PB-002792,2.78,,,,,,,,
2792,CCN(CC)C(=O)C1CCCc2c1c1cc(O)ccc1n2CCF,PB-002793,1.7,,,,,,,,
2793,Cc1c[nH]c2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c12,PB-002794,0.1,,,,,,,,
2794,Cc1nc([C@@H]2CCCO2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,PB-002795,1.8,,,,,,,,
2795,CCCSc1nc(C)sc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,PB-002796,3.1,,,,,,,,
2796,Cc1nc(OC(C)C)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,PB-002797,3.0,,,,,,,,
2797,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cncs1,PB-002798,0.8,,,,,,,,
2798,C[C@@H]1CN(c2ncc(C(=O)NC3C4CC5CC3CC(O)(C5)C4)c([C@H]3CCCO3)n2)C[C@H](C)O1,PB-002799,2.3,,,,,,,,
2799,O=C(C1CCCc2c1c1ccccc1n2CCF)N1CCCCC1,PB-002800,2.53,,,,,,,,
2800,CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)c1,PB-002801,-0.41,,,,,,,,
2801,N#Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCCC4)cc3)C(=O)C2)cc1,PB-002802,-0.39,,,,,,,,
2802,O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,PB-002803,0.2,,,,,,,,
2803,Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,PB-002804,0.48,,,,,,,,
2804,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N(C)CCN1CCOCC1)Cc1ccccc1,PB-002805,4.15,,,,,,,,
2805,Clc1cccc(Cl)c1CC1=NCCN1,PB-002806,-0.53,,,,,,,,
2806,O=C(NCCCl)N(CCO)C1CCCCC1,PB-002807,-0.04,,,,,,,,
2807,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,PB-002808,0.8,,,,,,,,
2808,Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(C)NC(C)C4)cc32)c(F)c1,PB-002809,0.31,,,,,,,,
2809,O=C(NCCCl)N(C1CCCCC1)C1CCCCC1,PB-002810,4.03,,,,,,,,
